Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
SP1,27/01/2024,15:00,Getafe,Alaves,0,4,A,0,0,D,Test Ref,20,6,8,3,13,16,3,6,3,1,0,0,5.48,2.65,5.05,5.48,2.65,5.05,1.66,1.92,1.66,1.92
SP1,12/01/2024,15:00,Vallecano,Las Palmas,0,1,A,0,1,A,Test Ref,10,21,3,5,6,15,6,3,4,4,0,0,5.62,3.1,3.98,5.62,3.1,3.98,2.43,2.19,2.43,2.19
SP1,04/01/2024,15:00,Celta,Betis,1,3,A,0,0,D,Test Ref,16,5,6,2,11,11,2,6,1,0,0,0,3.18,4.26,4.97,3.18,4.26,4.97,2.34,2.28,2.34,2.28
SP1,06/01/2024,15:00,Ath Bilbao,Real Sociedad,0,1,A,0,0,D,Test Ref,15,7,6,3,16,12,11,6,3,1,0,0,3.58,2.77,5.11,3.58,2.77,5.11,2.04,2.25,2.04,2.25
SP1,25/01/2024,15:00,Valladolid,Osasuna,3,0,H,2,0,H,Test Ref,13,23,4,7,6,14,4,3,2,1,0,0,2.63,2.82,5.18,2.63,2.82,5.18,2.47,1.78,2.47,1.78
SP1,20/02/2024,15:00,Las Palmas,Mallorca,2,0,H,1,0,H,Test Ref,23,17,8,9,12,10,6,4,4,2,0,0,4.94,3.78,2.84,4.94,3.78,2.84,1.45,2.35,1.45,2.35
SP1,06/02/2024,15:00,Leganes,Celta,2,2,D,0,0,D,Test Ref,14,22,5,5,14,13,9,11,0,0,0,0,4.2,3.08,1.51,4.2,3.08,1.51,1.49,1.54,1.49,1.54
SP1,12/02/2024,15:00,Getafe,Ath Madrid,1,1,D,1,0,H,Test Ref,9,24,4,13,5,13,10,2,1,2,0,0,4.76,2.61,4.23,4.76,2.61,4.23,1.79,2.25,1.79,2.25
SP1,13/02/2024,15:00,Vallecano,Valencia,1,0,H,0,0,D,Test Ref,18,11,10,2,5,5,9,5,0,3,0,0,3.79,4.03,3.86,3.79,4.03,3.86,1.77,2.4,1.77,2.4
SP1,13/02/2024,15:00,Barcelona,Osasuna,3,1,H,1,0,H,Test Ref,9,16,1,5,19,16,2,6,3,4,1,0,3.84,3.8,5.1,3.84,3.8,5.1,1.88,1.54,1.88,1.54
SP1,26/02/2024,15:00,Espanol,Betis,3,1,H,0,0,D,Test Ref,16,18,7,6,10,9,2,11,2,3,0,0,3.06,2.73,5.24,3.06,2.73,5.24,1.95,1.54,1.95,1.54
SP1,13/02/2024,15:00,Sevilla,Alaves,2,1,H,1,0,H,Test Ref,10,16,3,5,5,5,8,11,4,0,0,0,3.67,4.47,2.33,3.67,4.47,2.33,2.19,1.88,2.19,1.88
SP1,08/02/2024,15:00,Real Sociedad,Valladolid,1,0,H,0,0,D,Test Ref,8,10,1,3,7,13,8,7,4,4,0,0,2.49,3.28,3.29,2.49,3.28,3.29,2.14,1.45,2.14,1.45
SP1,18/02/2024,15:00,Girona,Ath Bilbao,1,1,D,0,0,D,Test Ref,15,7,4,3,19,5,10,11,0,4,0,0,3.3,2.76,5.94,3.3,2.76,5.94,1.77,2.04,1.77,2.04
SP1,25/02/2024,15:00,Villarreal,Real Madrid,1,0,H,1,0,H,Test Ref,13,11,4,6,17,6,11,6,3,2,0,0,2.39,4.25,5.52,2.39,4.25,5.52,1.9,1.88,1.9,1.88
SP1,19/03/2024,15:00,Sevilla,Real Madrid,0,0,D,0,0,D,Test Ref,13,12,7,4,9,9,6,4,3,3,0,1,4.8,3.51,5.53,4.8,3.51,5.53,2.03,1.89,2.03,1.89
SP1,28/03/2024,15:00,Real Sociedad,Valladolid,2,0,H,2,0,H,Test Ref,13,17,5,7,14,18,7,4,1,1,1,0,1.46,4.3,4.68,1.46,4.3,4.68,2.5,1.73,2.5,1.73
SP1,28/03/2024,15:00,Girona,Valencia,3,1,H,1,1,D,Test Ref,7,24,2,13,19,18,7,4,3,1,0,0,4.34,4.44,3.98,4.34,4.44,3.98,2.3,2.29,2.3,2.29
SP1,08/03/2024,15:00,Osasuna,Espanol,0,0,D,0,0,D,Test Ref,17,24,9,11,7,13,8,2,3,3,0,0,3.98,2.62,3.46,3.98,2.62,3.46,1.54,2.19,1.54,2.19
SP1,16/03/2024,15:00,Alaves,Villarreal,5,1,H,2,1,H,Test Ref,22,11,5,3,13,13,6,4,3,0,0,0,3.35,3.23,5.92,3.35,3.23,5.92,2.32,1.93,2.32,1.93
SP1,22/03/2024,15:00,Leganes,Getafe,2,1,H,1,1,D,Test Ref,17,18,4,4,18,8,2,6,2,1,0,0,5.96,3.56,3.95,5.96,3.56,3.95,2.5,2.49,2.5,2.49
SP1,03/03/2024,15:00,Las Palmas,Mallorca,0,1,A,0,1,A,Test Ref,16,23,9,8,13,10,10,7,2,1,0,0,3.82,3.06,3.42,3.82,3.06,3.42,2.44,2.2,2.44,2.2
SP1,11/03/2024,15:00,Ath Madrid,Barcelona,0,3,A,0,1,A,Test Ref,23,9,7,2,19,11,3,4,2,2,0,0,2.76,3.38,2.52,2.76,3.38,2.52,1.87,2.15,1.87,2.15
SP1,11/03/2024,15:00,Betis,Celta,2,2,D,1,2,A,Test Ref,12,16,4,5,19,8,6,2,4,0,0,1,1.6,3.02,3.86,1.6,3.02,3.86,2.24,2.16,2.24,2.16
SP1,07/03/2024,15:00,Ath Bilbao,Vallecano,1,1,D,1,0,H,Test Ref,12,10,2,2,17,9,4,9,4,3,0,0,5.32,4.13,5.93,5.32,4.13,5.93,2.43,1.79,2.43,1.79
SP1,06/04/2024,15:00,Sevilla,Villarreal,5,1,H,1,0,H,Test Ref,14,20,8,8,9,8,4,3,1,1,0,0,2.86,4.44,4.95,2.86,4.44,4.95,1.71,2.02,1.71,2.02
SP1,09/04/2024,15:00,Real Madrid,Real Sociedad,2,1,H,1,0,H,Test Ref,9,11,5,4,17,14,3,7,0,2,0,0,4.79,4.29,1.57,4.79,4.29,1.57,2.42,1.84,2.42,1.84
SP1,23/04/2024,15:00,Valencia,Girona,0,1,A,0,1,A,Test Ref,20,22,6,6,11,15,10,7,2,0,0,0,1.66,3.28,4.02,1.66,3.28,4.02,2.04,2.0,2.04,2.0
SP1,25/04/2024,15:00,Valladolid,Alaves,2,0,H,0,0,D,Test Ref,7,15,2,4,12,11,11,9,4,1,0,0,4.93,3.34,2.82,4.93,3.34,2.82,1.48,1.86,1.48,1.86
SP1,15/04/2024,15:00,Osasuna,Ath Bilbao,1,0,H,1,0,H,Test Ref,15,17,8,9,18,15,11,6,1,2,0,0,3.12,4.34,2.92,3.12,4.34,2.92,2.34,2.39,2.34,2.39
SP1,11/04/2024,15:00,Vallecano,Leganes,3,2,H,0,0,D,Test Ref,20,12,7,3,6,5,2,4,0,3,0,0,2.12,3.84,4.18,2.12,3.84,4.18,1.89,1.51,1.89,1.51
SP1,17/04/2024,15:00,Ath Madrid,Barcelona,3,2,H,1,0,H,Test Ref,8,11,4,4,9,17,6,9,4,0,0,0,1.28,4.08,2.62,1.28,4.08,2.62,1.9,1.99,1.9,1.99
SP1,05/04/2024,15:00,Mallorca,Espanol,2,2,D,0,1,A,Test Ref,13,13,3,6,7,5,6,10,1,1,0,0,2.45,4.2,2.14,2.45,4.2,2.14,1.85,2.01,1.85,2.01
SP1,13/04/2024,15:00,Celta,Getafe,0,0,D,0,0,D,Test Ref,14,17,5,4,9,15,3,7,0,3,0,0,4.87,3.65,5.17,4.87,3.65,5.17,1.54,1.88,1.54,1.88
SP1,13/04/2024,15:00,Betis,Las Palmas,2,1,H,0,0,D,Test Ref,18,20,8,9,7,17,4,5,0,2,0,0,1.73,4.27,4.6,1.73,4.27,4.6,1.67,2.38,1.67,2.38
SP1,22/05/2024,15:00,Getafe,Sevilla,2,0,H,2,0,H,Test Ref,17,9,6,4,18,14,8,4,3,0,0,0,2.01,3.49,4.38,2.01,3.49,4.38,1.95,2.13,1.95,2.13
SP1,24/05/2024,15:00,Las Palmas,Valencia,2,1,H,1,1,D,Test Ref,12,20,5,6,15,14,10,9,0,4,0,0,5.81,2.99,2.39,5.81,2.99,2.39,2.44,2.39,2.44,2.39
SP1,21/05/2024,15:00,Celta,Real Sociedad,0,0,D,0,0,D,Test Ref,23,22,7,5,6,10,9,9,4,4,0,0,4.46,2.67,4.01,4.46,2.67,4.01,1.7,2.42,1.7,2.42
SP1,09/05/2024,15:00,Villarreal,Osasuna,2,3,A,1,0,H,Test Ref,22,18,7,8,6,16,2,10,4,2,1,0,2.88,2.67,5.26,2.88,2.67,5.26,2.35,2.23,2.35,2.23
SP1,05/05/2024,15:00,Vallecano,Girona,0,1,A,0,1,A,Test Ref,17,7,10,2,19,5,10,5,2,4,0,0,3.28,2.9,4.33,3.28,2.9,4.33,2.21,1.54,2.21,1.54
SP1,23/05/2024,15:00,Mallorca,Valladolid,0,1,A,0,1,A,Test Ref,22,13,11,6,16,17,10,10,4,3,0,0,5.47,4.43,2.17,5.47,4.43,2.17,2.18,2.33,2.18,2.33
SP1,12/05/2024,15:00,Espanol,Betis,0,2,A,0,0,D,Test Ref,12,19,4,9,15,13,5,4,1,4,1,0,5.39,2.74,5.92,5.39,2.74,5.92,1.41,2.37,1.41,2.37
SP1,04/05/2024,15:00,Barcelona,Ath Madrid,1,2,A,1,1,D,Test Ref,9,15,3,3,19,13,4,9,1,1,0,1,4.97,3.78,1.42,4.97,3.78,1.42,2.27,1.65,2.27,1.65
SP1,09/05/2024,15:00,Ath Bilbao,Real Madrid,0,1,A,0,1,A,Test Ref,20,19,5,6,16,17,9,4,4,3,0,0,1.45,3.88,4.28,1.45,3.88,4.28,2.15,1.63,2.15,1.63
SP1,20/05/2024,15:00,Alaves,Leganes,4,0,H,0,0,D,Test Ref,20,7,4,2,8,11,8,6,3,2,0,0,2.13,4.44,3.84,2.13,4.44,3.84,1.6,2.32,1.6,2.32
SP1,15/06/2024,15:00,Sevilla,Mallorca,2,2,D,1,0,H,Test Ref,10,24,4,5,8,15,3,7,4,1,0,0,1.46,2.81,3.12,1.46,2.81,3.12,1.64,1.74,1.64,1.74
SP1,10/06/2024,15:00,Ath Madrid,Las Palmas,3,1,H,1,1,D,Test Ref,19,5,8,1,9,13,3,11,2,1,0,0,2.28,3.21,4.7,2.28,3.21,4.7,2.07,1.49,2.07,1.49
SP1,13/06/2024,15:00,Ath Bilbao,Villarreal,1,0,H,0,0,D,Test Ref,22,21,12,8,6,15,4,8,2,3,0,0,3.6,3.25,4.27,3.6,3.25,4.27,1.94,1.41,1.94,1.41
SP1,28/06/2024,15:00,Alaves,Barcelona,3,0,H,1,0,H,Test Ref,5,18,2,7,19,16,2,3,4,3,0,0,3.28,4.09,4.38,3.28,4.09,4.38,1.85,1.95,1.85,1.95
SP1,01/06/2024,15:00,Osasuna,Real Madrid,2,0,H,2,0,H,Test Ref,20,12,8,3,17,15,6,6,3,1,0,0,3.42,2.86,4.78,3.42,2.86,4.78,1.53,1.66,1.53,1.66
SP1,05/06/2024,15:00,Valladolid,Getafe,5,1,H,1,0,H,Test Ref,14,11,4,5,18,7,9,8,2,3,0,0,4.38,3.98,4.08,4.38,3.98,4.08,1.52,2.27,1.52,2.27
SP1,11/06/2024,15:00,Girona,Real Sociedad,4,0,H,0,0,D,Test Ref,15,6,4,3,7,16,3,3,0,2,0,0,4.64,2.7,1.87,4.64,2.7,1.87,1.58,2.42,1.58,2.42
SP1,26/06/2024,15:00,Valencia,Celta,1,0,H,1,0,H,Test Ref,14,16,3,4,15,12,4,8,3,0,0,0,4.75,3.52,5.85,4.75,3.52,5.85,2.45,1.85,2.45,1.85
SP1,01/06/2024,15:00,Betis,Leganes,1,1,D,1,1,D,Test Ref,5,20,1,4,16,10,7,8,1,2,0,0,1.51,2.86,3.54,1.51,2.86,3.54,1.78,1.62,1.78,1.62
SP1,15/06/2024,15:00,Espanol,Vallecano,2,0,H,2,0,H,Test Ref,23,7,4,3,5,11,7,4,1,2,0,0,1.59,4.03,4.01,1.59,4.03,4.01,1.49,2.33,1.49,2.33
SP1,07/07/2024,15:00,Las Palmas,Real Sociedad,0,3,A,0,0,D,Test Ref,17,5,6,1,8,15,4,2,4,2,0,0,4.77,2.63,2.0,4.77,2.63,2.0,2.3,1.77,2.3,1.77
SP1,09/07/2024,15:00,Vallecano,Ath Bilbao,3,0,H,0,0,D,Test Ref,7,9,3,4,15,14,3,8,1,2,0,0,2.76,2.63,4.33,2.76,2.63,4.33,2.47,2.31,2.47,2.31
SP1,16/07/2024,15:00,Girona,Osasuna,1,0,H,1,0,H,Test Ref,14,13,8,2,13,6,11,9,2,1,0,0,5.06,3.0,1.4,5.06,3.0,1.4,1.62,1.62,1.62,1.62
SP1,15/07/2024,15:00,Real Madrid,Betis,2,0,H,1,0,H,Test Ref,24,9,8,4,5,16,6,7,2,1,0,0,5.66,3.07,2.54,5.66,3.07,2.54,1.88,1.79,1.88,1.79
SP1,25/07/2024,15:00,Sevilla,Espanol,3,1,H,0,0,D,Test Ref,21,23,11,8,12,16,8,5,3,3,0,0,3.28,3.95,3.56,3.28,3.95,3.56,1.47,2.38,1.47,2.38
SP1,20/07/2024,15:00,Valencia,Alaves,1,0,H,1,0,H,Test Ref,22,15,12,5,19,19,5,4,0,4,0,0,5.56,4.49,4.6,5.56,4.49,4.6,2.42,2.34,2.42,2.34
SP1,26/07/2024,15:00,Getafe,Leganes,1,0,H,0,0,D,Test Ref,19,11,3,5,10,13,7,9,3,2,0,0,4.44,2.87,3.12,4.44,2.87,3.12,1.48,2.06,1.48,2.06
SP1,09/07/2024,15:00,Barcelona,Mallorca,1,0,H,1,0,H,Test Ref,14,8,7,2,10,19,7,7,1,4,0,0,2.62,3.03,3.96,2.62,3.03,3.96,2.48,1.9,2.48,1.9
SP1,24/07/2024,15:00,Celta,Ath Madrid,1,0,H,1,0,H,Test Ref,17,12,6,5,11,5,7,2,4,4,0,0,2.66,2.99,5.05,2.66,2.99,5.05,2.0,1.73,2.0,1.73
SP1,17/07/2024,15:00,Villarreal,Valladolid,0,1,A,0,0,D,Test Ref,24,5,6,1,8,17,6,4,0,2,1,0,3.48,3.97,2.76,3.48,3.97,2.76,1.61,1.65,1.61,1.65
SP1,03/08/2024,15:00,Celta,Sevilla,0,1,A,0,1,A,Test Ref,15,13,4,3,12,11,6,2,4,3,0,0,4.77,3.14,5.12,4.77,3.14,5.12,2.17,2.42,2.17,2.42
SP1,08/08/2024,15:00,Espanol,Las Palmas,2,1,H,1,0,H,Test Ref,16,21,7,5,15,19,7,11,4,2,0,0,5.94,3.52,3.25,5.94,3.52,3.25,1.72,1.92,1.72,1.92
SP1,13/08/2024,15:00,Real Sociedad,Alaves,2,1,H,2,0,H,Test Ref,17,14,8,4,12,9,5,6,0,1,0,0,1.66,3.52,3.89,1.66,3.52,3.89,1.55,2.41,1.55,2.41
SP1,20/08/2024,15:00,Ath Bilbao,Villarreal,4,1,H,0,0,D,Test Ref,19,9,7,3,11,8,8,4,1,2,0,0,4.29,2.86,2.44,4.29,2.86,2.44,2.38,1.76,2.38,1.76
SP1,22/08/2024,15:00,Real Madrid,Osasuna,0,1,A,0,1,A,Test Ref,18,18,7,6,8,5,10,6,0,2,0,0,2.27,2.79,2.09,2.27,2.79,2.09,1.47,2.38,1.47,2.38
SP1,05/08/2024,15:00,Ath Madrid,Leganes,3,0,H,0,0,D,Test Ref,8,6,2,1,14,10,11,8,4,1,0,0,5.4,3.18,2.15,5.4,3.18,2.15,1.76,2.07,1.76,2.07
SP1,20/08/2024,15:00,Barcelona,Vallecano,1,1,D,1,1,D,Test Ref,6,14,2,4,7,7,10,2,4,4,0,0,1.96,3.12,2.19,1.96,3.12,2.19,1.8,1.94,1.8,1.94
SP1,20/08/2024,15:00,Mallorca,Valladolid,1,2,A,0,0,D,Test Ref,6,8,1,3,9,14,10,6,2,3,0,0,4.03,3.97,4.86,4.03,3.97,4.86,1.73,1.47,1.73,1.47
SP1,24/08/2024,15:00,Girona,Getafe,3,1,H,2,1,H,Test Ref,19,15,4,4,7,7,8,5,2,2,0,0,4.6,4.44,1.98,4.6,4.44,1.98,1.47,1.61,1.47,1.61
SP1,08/08/2024,15:00,Valencia,Betis,2,0,H,1,0,H,Test Ref,14,21,3,12,10,13,11,8,2,2,0,0,2.05,4.08,2.64,2.05,4.08,2.64,1.55,1.86,1.55,1.86
SP1,14/09/2024,15:00,Villarreal,Osasuna,2,1,H,0,1,A,Test Ref,14,21,7,5,8,16,10,2,1,4,0,0,4.44,2.51,3.48,4.44,2.51,3.48,1.62,1.76,1.62,1.76
SP1,27/09/2024,15:00,Girona,Las Palmas,2,3,A,0,0,D,Test Ref,13,19,4,3,10,17,7,4,0,4,0,0,3.7,3.2,2.42,3.7,3.2,2.42,1.67,1.51,1.67,1.51
SP1,27/09/2024,15:00,Valladolid,Barcelona,1,1,D,0,1,A,Test Ref,16,11,5,3,11,7,2,2,3,4,0,0,3.47,2.81,1.24,3.47,2.81,1.24,1.78,2.23,1.78,2.23
SP1,27/09/2024,15:00,Getafe,Real Madrid,1,1,D,1,1,D,Test Ref,9,15,2,8,9,8,10,6,1,3,0,0,5.95,3.57,2.59,5.95,3.57,2.59,2.12,1.7,2.12,1.7
SP1,07/09/2024,15:00,Celta,Betis,0,1,A,0,1,A,Test Ref,18,18,3,6,15,10,5,2,3,4,0,0,5.82,2.81,5.58,5.82,2.81,5.58,1.87,1.82,1.87,1.82
SP1,16/09/2024,15:00,Espanol,Valencia,0,2,A,0,0,D,Test Ref,5,19,1,7,11,17,5,3,2,3,0,0,1.63,2.96,2.18,1.63,2.96,2.18,1.86,1.75,1.86,1.75
SP1,10/09/2024,15:00,Leganes,Real Sociedad,2,1,H,0,1,A,Test Ref,8,14,1,6,7,8,11,10,0,1,0,0,5.99,3.56,3.0,5.99,3.56,3.0,1.82,1.61,1.82,1.61
SP1,26/09/2024,15:00,Ath Bilbao,Ath Madrid,4,1,H,0,0,D,Test Ref,15,5,5,1,5,8,9,10,4,4,0,0,3.56,3.93,3.68,3.56,3.93,3.68,1.41,1.49,1.41,1.49
SP1,27/09/2024,15:00,Mallorca,Sevilla,2,2,D,0,1,A,Test Ref,13,15,7,8,16,12,2,2,4,2,0,0,1.2,4.28,4.93,1.2,4.28,4.93,2.12,1.54,2.12,1.54
SP1,19/09/2024,15:00,Vallecano,Alaves,3,0,H,1,0,H,Test Ref,11,5,5,2,7,10,11,7,2,1,0,0,5.84,3.1,2.27,5.84,3.1,2.27,1.63,2.01,1.63,2.01
SP1,17/10/2024,15:00,Barcelona,Ath Madrid,0,1,A,0,1,A,Test Ref,18,10,6,5,17,13,6,6,1,2,0,0,4.01,2.99,2.0,4.01,2.99,2.0,2.05,2.24,2.05,2.24
SP1,23/10/2024,15:00,Real Sociedad,Mallorca,1,1,D,1,1,D,Test Ref,5,21,2,5,13,13,10,10,1,2,0,0,5.31,4.23,3.69,5.31,4.23,3.69,1.78,2.1,1.78,2.1
SP1,11/10/2024,15:00,Osasuna,Real Madrid,1,0,H,1,0,H,Test Ref,14,12,6,6,15,5,6,3,1,2,0,0,1.9,4.19,4.3,1.9,4.19,4.3,2.36,2.43,2.36,2.43
SP1,04/10/2024,15:00,Las Palmas,Betis,1,1,D,1,1,D,Test Ref,11,19,4,5,10,16,11,3,4,4,0,0,2.71,4.24,3.88,2.71,4.24,3.88,2.38,1.85,2.38,1.85
SP1,26/10/2024,15:00,Leganes,Getafe,0,0,D,0,0,D,Test Ref,8,20,2,11,10,7,7,11,3,0,0,0,2.45,4.37,3.17,2.45,4.37,3.17,1.71,1.77,1.71,1.77
SP1,17/10/2024,15:00,Valladolid,Alaves,2,3,A,1,0,H,Test Ref,16,5,6,1,19,16,8,2,4,4,0,0,3.8,3.31,5.29,3.8,3.31,5.29,1.61,1.88,1.61,1.88
SP1,16/10/2024,15:00,Valencia,Sevilla,0,1,A,0,0,D,Test Ref,12,24,2,8,6,5,10,8,0,4,0,0,5.03,2.82,4.17,5.03,2.82,4.17,1.96,1.74,1.96,1.74
SP1,10/10/2024,15:00,Vallecano,Celta,1,1,D,0,0,D,Test Ref,10,17,2,7,5,8,3,2,1,3,0,0,3.3,3.08,3.04,3.3,3.08,3.04,1.78,2.11,1.78,2.11
SP1,21/10/2024,15:00,Ath Bilbao,Villarreal,4,1,H,0,0,D,Test Ref,22,20,5,4,9,17,3,5,3,2,0,0,2.34,3.39,4.24,2.34,3.39,4.24,2.1,2.27,2.1,2.27
SP1,27/10/2024,15:00,Espanol,Girona,0,0,D,0,0,D,Test Ref,18,20,10,10,7,15,4,10,1,3,0,0,4.91,4.09,3.35,4.91,4.09,3.35,1.75,2.23,1.75,2.23
SP1,23/11/2024,15:00,Valladolid,Sevilla,4,0,H,1,0,H,Test Ref,19,13,4,4,19,5,5,3,4,0,0,0,1.7,3.04,1.23,1.7,3.04,1.23,1.55,1.88,1.55,1.88
SP1,15/11/2024,15:00,Real Madrid,Barcelona,2,0,H,0,0,D,Test Ref,13,11,7,6,18,12,10,2,2,2,0,0,1.58,3.81,1.47,1.58,3.81,1.47,1.53,1.52,1.53,1.52
SP1,06/11/2024,15:00,Alaves,Espanol,5,0,H,2,0,H,Test Ref,11,7,5,4,13,9,7,8,3,0,0,0,1.35,2.75,1.87,1.35,2.75,1.87,1.6,2.28,1.6,2.28
SP1,05/11/2024,15:00,Real Sociedad,Betis,2,2,D,0,1,A,Test Ref,8,8,3,2,9,10,11,7,1,1,0,0,4.56,3.67,1.59,4.56,3.67,1.59,2.11,2.16,2.11,2.16
SP1,25/11/2024,15:00,Leganes,Valencia,2,2,D,0,1,A,Test Ref,19,6,9,2,6,10,2,5,4,0,0,0,4.0,4.18,5.76,4.0,4.18,5.76,2.02,1.6,2.02,1.6
SP1,23/11/2024,15:00,Ath Bilbao,Las Palmas,0,2,A,0,1,A,Test Ref,22,15,12,3,14,12,3,5,3,2,0,0,2.34,3.48,2.24,2.34,3.48,2.24,1.93,2.45,1.93,2.45
SP1,09/11/2024,15:00,Vallecano,Villarreal,1,0,H,1,0,H,Test Ref,10,5,5,1,18,14,8,7,1,3,0,0,3.9,3.21,1.99,3.9,3.21,1.99,1.92,2.2,1.92,2.2
SP1,05/11/2024,15:00,Getafe,Girona,0,1,A,0,1,A,Test Ref,8,7,4,3,5,17,9,4,4,3,0,0,5.01,4.39,5.47,5.01,4.39,5.47,2.23,1.41,2.23,1.41
SP1,20/11/2024,15:00,Ath Madrid,Mallorca,2,0,H,0,0,D,Test Ref,24,22,10,11,9,17,11,6,4,1,0,0,3.05,3.23,3.46,3.05,3.23,3.46,2.02,2.49,2.02,2.49
SP1,09/11/2024,15:00,Osasuna,Celta,0,3,A,0,2,A,Test Ref,13,20,5,4,5,9,10,9,4,1,0,0,3.69,4.4,4.32,3.69,4.4,4.32,1.71,1.98,1.71,1.98
SP1,16/12/2024,15:00,Mallorca,Ath Bilbao,1,2,A,0,0,D,Test Ref,19,21,5,8,15,5,11,10,4,4,0,0,2.93,4.19,4.64,2.93,4.19,4.64,1.51,2.09,1.51,2.09
SP1,07/12/2024,15:00,Valencia,Sevilla,1,0,H,1,0,H,Test Ref,15,11,7,4,11,18,5,11,4,0,0,0,4.8,3.39,5.01,4.8,3.39,5.01,2.01,2.43,2.01,2.43
SP1,09/12/2024,15:00,Alaves,Valladolid,2,1,H,2,0,H,Test Ref,12,20,6,6,19,13,7,10,1,3,0,0,4.4,2.65,5.68,4.4,2.65,5.68,2.06,2.42,2.06,2.42
SP1,15/12/2024,15:00,Las Palmas,Real Sociedad,0,3,A,0,0,D,Test Ref,21,22,8,10,17,11,2,8,0,4,0,0,5.23,2.52,5.37,5.23,2.52,5.37,1.43,1.9,1.43,1.9
SP1,20/12/2024,15:00,Vallecano,Villarreal,1,2,A,1,0,H,Test Ref,16,22,6,10,12,10,3,7,3,2,0,0,2.58,2.98,1.82,2.58,2.98,1.82,2.23,2.16,2.23,2.16
SP1,23/12/2024,15:00,Osasuna,Barcelona,0,3,A,0,0,D,Test Ref,6,8,1,2,11,7,4,10,0,3,0,0,5.08,3.31,3.76,5.08,3.31,3.76,2.46,1.73,2.46,1.73
SP1,21/12/2024,15:00,Real Madrid,Betis,2,0,H,1,0,H,Test Ref,24,22,6,12,19,18,7,2,0,0,0,0,3.34,4.05,2.96,3.34,4.05,2.96,1.58,1.68,1.58,1.68
SP1,16/12/2024,15:00,Leganes,Ath Madrid,2,0,H,1,0,H,Test Ref,10,14,5,3,13,18,7,11,4,2,0,0,4.44,2.63,4.01,4.44,2.63,4.01,1.71,1.91,1.71,1.91
SP1,16/12/2024,15:00,Celta,Girona,3,0,H,1,0,H,Test Ref,11,21,3,9,14,18,10,5,4,4,0,0,5.14,3.19,2.84,5.14,3.19,2.84,1.65,2.15,1.65,2.15
SP1,06/12/2024,15:00,Getafe,Espanol,4,0,H,2,0,H,Test Ref,9,10,1,2,18,14,11,5,0,2,0,0,3.07,4.14,1.26,3.07,4.14,1.26,2.29,1.55,2.29,1.55
SP1,06/01/2024,15:00,Alaves,Getafe,1,1,D,1,0,H,Test Ref,24,15,5,4,8,16,11,10,2,1,0,0,5.56,3.71,2.36,5.56,3.71,2.36,1.86,1.79,1.86,1.79
SP1,23/01/2024,15:00,Betis,Real Madrid,1,0,H,1,0,H,Test Ref,11,13,5,4,19,6,11,8,2,0,0,0,1.84,4.12,2.99,1.84,4.12,2.99,2.17,1.62,2.17,1.62
SP1,15/01/2024,15:00,Osasuna,Barcelona,2,1,H,1,0,H,Test Ref,8,11,2,4,13,10,6,10,0,1,0,0,2.02,2.65,1.77,2.02,2.65,1.77,1.58,1.99,1.58,1.99
SP1,13/01/2024,15:00,Leganes,Ath Madrid,0,1,A,0,0,D,Test Ref,15,20,8,11,8,15,2,7,1,1,0,0,1.62,3.76,3.38,1.62,3.76,3.38,2.37,1.83,2.37,1.83
SP1,17/01/2024,15:00,Real Sociedad,Ath Bilbao,1,0,H,0,0,D,Test Ref,17,5,9,2,18,18,11,8,3,0,0,0,3.56,3.65,2.58,3.56,3.65,2.58,2.13,1.95,2.13,1.95
SP1,02/01/2024,15:00,Espanol,Sevilla,3,2,H,1,0,H,Test Ref,19,16,9,9,7,14,9,3,1,0,0,0,3.61,2.6,2.26,3.61,2.6,2.26,1.67,1.77,1.67,1.77
SP1,10/01/2024,15:00,Valencia,Valladolid,0,1,A,0,0,D,Test Ref,22,17,9,9,6,16,9,11,4,4,0,0,3.69,2.55,1.34,3.69,2.55,1.34,1.76,2.26,1.76,2.26
SP1,12/01/2024,15:00,Vallecano,Celta,3,2,H,1,2,A,Test Ref,16,10,7,3,16,12,5,8,3,3,1,0,2.54,4.19,1.49,2.54,4.19,1.49,2.45,1.51,2.45,1.51
SP1,15/01/2024,15:00,Villarreal,Mallorca,1,0,H,0,0,D,Test Ref,14,13,4,7,14,12,10,11,4,4,0,0,2.97,4.47,2.97,2.97,4.47,2.97,1.79,2.1,1.79,2.1
SP1,28/01/2024,15:00,Girona,Las Palmas,0,1,A,0,1,A,Test Ref,7,7,1,3,7,8,8,11,4,2,0,0,1.83,3.12,1.33,1.83,3.12,1.33,2.11,2.29,2.11,2.29
SP1,28/02/2024,15:00,Girona,Real Sociedad,1,0,H,1,0,H,Test Ref,17,7,9,3,6,8,6,3,3,3,0,0,1.37,3.7,4.3,1.37,3.7,4.3,1.67,2.43,1.67,2.43
SP1,02/02/2024,15:00,Valladolid,Las Palmas,2,2,D,0,0,D,Test Ref,23,15,13,3,9,12,10,11,2,3,0,0,4.68,3.03,5.66,4.68,3.03,5.66,2.13,1.86,2.13,1.86
