Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
E0,13/01/2024,15:00,Leicester,Wolves,1,2,A,1,1,D,Test Ref,21,6,4,2,18,6,6,5,3,2,0,0,4.78,2.99,4.7,4.78,2.99,4.7,2.22,1.84,2.22,1.84
E0,27/01/2024,15:00,Arsenal,Brentford,1,3,A,1,2,A,Test Ref,8,13,2,3,16,7,9,11,2,0,0,0,1.42,2.9,5.0,1.42,2.9,5.0,2.22,1.92,2.22,1.92
E0,24/01/2024,15:00,West Ham,Fulham,1,0,H,0,0,D,Test Ref,14,21,7,4,17,13,11,10,4,3,1,1,3.64,3.97,1.78,3.64,3.97,1.78,1.64,1.76,1.64,1.76
E0,20/02/2024,15:00,Chelsea,Brentford,1,0,H,1,0,H,Test Ref,19,5,5,1,5,9,6,5,3,1,0,0,2.94,3.96,2.63,2.94,3.96,2.63,2.0,1.88,2.0,1.88
E0,28/02/2024,15:00,Man United,Arsenal,3,1,H,1,0,H,Test Ref,15,22,4,10,9,12,8,8,1,4,0,0,3.8,4.1,1.37,3.8,4.1,1.37,2.48,1.9,2.48,1.9
E0,18/02/2024,15:00,Wolves,Crystal Palace,2,1,H,0,1,A,Test Ref,11,24,4,10,17,18,9,2,4,1,0,0,2.34,3.15,3.51,2.34,3.15,3.51,2.06,1.72,2.06,1.72
E0,12/02/2024,15:00,Southampton,Ipswich,0,1,A,0,1,A,Test Ref,10,14,2,5,16,13,2,5,3,1,0,0,4.08,2.7,5.74,4.08,2.7,5.74,1.49,2.09,1.49,2.09
E0,24/02/2024,15:00,Man City,Brighton,1,2,A,1,2,A,Test Ref,5,11,2,2,16,5,2,8,2,2,0,0,5.04,3.75,3.45,5.04,3.75,3.45,1.64,1.77,1.64,1.77
E0,10/02/2024,15:00,Everton,Newcastle,2,2,D,1,0,H,Test Ref,13,5,3,2,8,16,6,2,0,1,0,0,5.06,3.61,3.55,5.06,3.61,3.55,1.53,1.49,1.53,1.49
E0,10/02/2024,15:00,Nott'm Forest,Liverpool,0,1,A,0,1,A,Test Ref,10,20,3,4,16,7,3,2,3,1,0,0,5.33,2.79,5.56,5.33,2.79,5.56,1.71,2.39,1.71,2.39
E0,28/02/2024,15:00,Tottenham,West Ham,6,2,H,1,0,H,Test Ref,19,17,5,6,16,8,3,8,2,3,0,0,3.91,4.26,5.0,3.91,4.26,5.0,2.01,1.48,2.01,1.48
E0,26/02/2024,15:00,Fulham,Aston Villa,2,0,H,0,0,D,Test Ref,19,16,3,8,9,6,10,4,3,4,0,0,3.33,4.2,4.16,3.33,4.2,4.16,1.72,1.86,1.72,1.86
E0,04/02/2024,15:00,Bournemouth,Leicester,0,2,A,0,0,D,Test Ref,9,22,4,5,18,17,8,4,0,0,0,0,1.82,3.77,4.66,1.82,3.77,4.66,1.58,2.1,1.58,2.1
E0,21/03/2024,15:00,Brighton,Arsenal,1,2,A,0,1,A,Test Ref,13,11,5,5,12,14,5,11,1,2,0,0,2.07,3.63,4.26,2.07,3.63,4.26,2.21,1.6,2.21,1.6
E0,01/03/2024,15:00,Nott'm Forest,Leicester,3,0,H,2,0,H,Test Ref,15,16,4,8,11,14,8,2,4,0,0,0,2.75,3.02,4.81,2.75,3.02,4.81,1.8,2.2,1.8,2.2
E0,18/03/2024,15:00,Wolves,West Ham,3,0,H,1,0,H,Test Ref,18,12,10,5,16,16,11,4,3,2,0,0,5.02,3.08,2.13,5.02,3.08,2.13,2.47,1.8,2.47,1.8
E0,28/03/2024,15:00,Liverpool,Man City,1,1,D,0,0,D,Test Ref,21,22,12,9,14,7,3,3,3,3,0,0,5.44,3.09,5.15,5.44,3.09,5.15,1.79,1.51,1.79,1.51
E0,26/03/2024,15:00,Ipswich,Newcastle,2,1,H,0,1,A,Test Ref,12,20,3,7,6,8,5,3,4,0,0,0,3.06,4.32,5.85,3.06,4.32,5.85,1.59,1.65,1.59,1.65
E0,02/03/2024,15:00,Tottenham,Brentford,0,1,A,0,0,D,Test Ref,12,7,6,1,19,13,4,3,0,3,0,0,4.58,2.9,4.41,4.58,2.9,4.41,1.6,2.07,1.6,2.07
E0,20/03/2024,15:00,Crystal Palace,Chelsea,1,1,D,1,0,H,Test Ref,17,5,5,2,14,13,5,3,0,2,1,1,2.88,2.98,1.5,2.88,2.98,1.5,1.6,1.54,1.6,1.54
E0,13/03/2024,15:00,Fulham,Man United,2,1,H,1,0,H,Test Ref,6,14,2,5,13,18,4,9,4,4,0,0,5.81,2.87,2.89,5.81,2.87,2.89,2.03,2.35,2.03,2.35
E0,14/03/2024,15:00,Everton,Aston Villa,2,4,A,0,1,A,Test Ref,20,24,11,6,5,11,4,6,4,0,0,0,3.6,2.96,3.8,3.6,2.96,3.8,1.64,2.12,1.64,2.12
E0,06/03/2024,15:00,Southampton,Bournemouth,2,0,H,1,0,H,Test Ref,24,13,11,6,12,14,2,6,1,1,0,0,2.32,3.32,4.64,2.32,3.32,4.64,1.52,1.7,1.52,1.7
E0,03/04/2024,15:00,Crystal Palace,Liverpool,0,3,A,0,1,A,Test Ref,24,12,9,4,10,16,3,7,3,1,1,0,4.78,3.15,4.41,4.78,3.15,4.41,2.19,2.04,2.19,2.04
E0,18/04/2024,15:00,Bournemouth,Brighton,1,2,A,1,0,H,Test Ref,7,15,2,7,17,13,7,6,1,3,0,0,5.79,4.26,3.14,5.79,4.26,3.14,1.72,1.66,1.72,1.66
E0,19/04/2024,15:00,Chelsea,Newcastle,3,2,H,1,1,D,Test Ref,10,21,5,9,18,6,5,5,4,2,1,0,4.46,3.99,1.75,4.46,3.99,1.75,1.65,1.51,1.65,1.51
E0,05/04/2024,15:00,Southampton,Man United,0,2,A,0,1,A,Test Ref,8,14,1,5,6,12,10,4,4,2,0,0,3.2,3.99,5.31,3.2,3.99,5.31,1.74,1.83,1.74,1.83
E0,20/04/2024,15:00,Brentford,Nott'm Forest,1,0,H,1,0,H,Test Ref,21,20,7,9,8,5,3,6,0,3,0,0,4.04,2.96,3.5,4.04,2.96,3.5,1.85,2.36,1.85,2.36
E0,20/04/2024,15:00,Arsenal,Man City,1,0,H,1,0,H,Test Ref,13,22,7,6,11,6,10,2,4,2,0,0,1.97,3.97,3.27,1.97,3.97,3.27,1.89,1.74,1.89,1.74
E0,05/04/2024,15:00,Everton,Tottenham,4,1,H,2,1,H,Test Ref,13,14,4,4,11,5,5,5,1,3,0,0,5.44,2.87,5.23,5.44,2.87,5.23,1.53,1.64,1.53,1.64
E0,22/04/2024,15:00,West Ham,Leicester,1,0,H,1,0,H,Test Ref,19,17,5,9,9,14,5,3,4,3,0,0,2.78,2.72,5.69,2.78,2.72,5.69,1.72,1.97,1.72,1.97
E0,06/04/2024,15:00,Fulham,Wolves,0,1,A,0,1,A,Test Ref,22,14,6,4,11,9,9,9,1,1,0,0,1.22,3.01,3.57,1.22,3.01,3.57,2.08,1.47,2.08,1.47
E0,21/04/2024,15:00,Ipswich,Aston Villa,0,0,D,0,0,D,Test Ref,7,19,3,8,6,16,2,3,3,0,0,0,3.44,4.5,3.07,3.44,4.5,3.07,1.83,1.95,1.83,1.95
E0,18/05/2024,15:00,Newcastle,Fulham,1,0,H,0,0,D,Test Ref,16,10,3,3,12,11,4,3,0,2,0,0,5.66,3.6,5.02,5.66,3.6,5.02,1.77,2.05,1.77,2.05
E0,04/05/2024,15:00,Brighton,Liverpool,1,0,H,0,0,D,Test Ref,6,12,3,3,14,10,5,4,1,4,0,0,5.19,3.06,3.83,5.19,3.06,3.83,1.49,2.41,1.49,2.41
E0,01/05/2024,15:00,Ipswich,Crystal Palace,0,2,A,0,0,D,Test Ref,11,22,2,6,5,13,3,4,1,2,0,0,5.71,4.3,2.87,5.71,4.3,2.87,1.52,2.17,1.52,2.17
E0,16/05/2024,15:00,Leicester,Wolves,0,1,A,0,1,A,Test Ref,14,24,6,11,16,15,6,11,0,1,0,0,5.71,3.29,4.65,5.71,3.29,4.65,2.07,1.71,2.07,1.71
E0,06/05/2024,15:00,Arsenal,Man City,2,2,D,0,0,D,Test Ref,6,24,3,7,6,13,2,5,0,2,1,0,5.14,4.45,1.48,5.14,4.45,1.48,1.57,1.52,1.57,1.52
E0,08/05/2024,15:00,West Ham,Southampton,1,0,H,1,0,H,Test Ref,10,21,2,10,18,6,6,4,2,0,0,0,4.78,4.48,6.0,4.78,4.48,6.0,1.99,2.31,1.99,2.31
E0,05/05/2024,15:00,Nott'm Forest,Everton,1,0,H,1,0,H,Test Ref,11,11,3,4,16,19,9,9,0,2,1,0,5.53,3.59,3.97,5.53,3.59,3.97,2.18,1.69,2.18,1.69
E0,22/05/2024,15:00,Man United,Bournemouth,1,1,D,0,0,D,Test Ref,6,16,2,6,14,5,9,6,4,0,0,0,4.67,3.26,2.73,4.67,3.26,2.73,2.34,1.64,2.34,1.64
E0,24/05/2024,15:00,Aston Villa,Chelsea,2,2,D,2,0,H,Test Ref,7,18,2,10,16,17,11,11,0,2,0,0,5.28,4.19,3.66,5.28,4.19,3.66,2.27,1.6,2.27,1.6
E0,22/05/2024,15:00,Tottenham,Brentford,0,1,A,0,0,D,Test Ref,19,18,8,7,9,19,7,2,4,3,0,0,3.26,3.66,4.84,3.26,3.66,4.84,1.69,2.38,1.69,2.38
E0,13/06/2024,15:00,Southampton,Ipswich,2,0,H,2,0,H,Test Ref,18,23,5,6,8,15,11,7,1,2,0,0,4.35,3.81,1.66,4.35,3.81,1.66,1.75,2.49,1.75,2.49
E0,05/06/2024,15:00,Brighton,Crystal Palace,1,0,H,0,0,D,Test Ref,5,15,1,6,14,11,2,4,4,0,0,0,5.89,4.08,3.55,5.89,4.08,3.55,1.5,2.05,1.5,2.05
E0,10/06/2024,15:00,Aston Villa,West Ham,2,1,H,0,0,D,Test Ref,17,21,4,10,7,7,2,3,1,1,0,0,2.27,3.92,1.61,2.27,3.92,1.61,2.22,2.16,2.22,2.16
E0,22/06/2024,15:00,Liverpool,Bournemouth,3,1,H,0,1,A,Test Ref,9,20,5,7,19,18,10,11,4,4,0,0,2.51,4.32,3.43,2.51,4.32,3.43,1.87,2.33,1.87,2.33
E0,03/06/2024,15:00,Tottenham,Chelsea,1,0,H,1,0,H,Test Ref,19,6,7,1,8,18,7,8,0,3,0,0,3.27,2.73,1.69,3.27,2.73,1.69,2.23,1.64,2.23,1.64
E0,19/06/2024,15:00,Arsenal,Wolves,0,1,A,0,0,D,Test Ref,9,12,3,4,9,11,10,8,2,1,0,0,1.97,2.92,2.56,1.97,2.92,2.56,1.96,1.96,1.96,1.96
E0,28/06/2024,15:00,Man City,Brentford,1,0,H,1,0,H,Test Ref,16,17,8,5,10,19,2,7,2,4,0,0,2.86,3.84,5.76,2.86,3.84,5.76,1.93,1.91,1.93,1.91
E0,19/06/2024,15:00,Man United,Leicester,3,1,H,0,0,D,Test Ref,21,20,11,10,15,14,4,8,1,0,0,0,4.17,4.18,3.68,4.17,4.18,3.68,1.81,2.41,1.81,2.41
E0,19/06/2024,15:00,Nott'm Forest,Everton,1,1,D,1,1,D,Test Ref,20,20,4,6,10,9,3,11,4,3,0,0,2.92,4.29,1.54,2.92,4.29,1.54,2.48,2.08,2.48,2.08
E0,09/06/2024,15:00,Newcastle,Fulham,1,0,H,1,0,H,Test Ref,9,22,5,5,11,8,9,3,0,2,0,0,1.76,3.93,1.56,1.76,3.93,1.56,2.41,2.22,2.41,2.22
E0,18/07/2024,15:00,Man United,Man City,3,1,H,1,0,H,Test Ref,20,12,6,7,7,11,10,8,0,4,0,1,2.17,3.04,1.55,2.17,3.04,1.55,1.79,1.43,1.79,1.43
E0,02/07/2024,15:00,Crystal Palace,Southampton,1,1,D,0,1,A,Test Ref,5,18,1,10,6,9,10,4,4,1,0,0,2.47,2.92,5.73,2.47,2.92,5.73,1.42,2.46,1.42,2.46
E0,25/07/2024,15:00,West Ham,Newcastle,2,0,H,1,0,H,Test Ref,7,5,2,1,18,14,4,11,0,0,0,0,3.16,3.55,1.85,3.16,3.55,1.85,1.43,1.57,1.43,1.57
E0,11/07/2024,15:00,Aston Villa,Fulham,2,1,H,1,1,D,Test Ref,17,5,7,1,18,13,6,6,0,1,0,0,5.48,3.4,3.84,5.48,3.4,3.84,2.39,1.73,2.39,1.73
E0,28/07/2024,15:00,Brighton,Chelsea,2,1,H,0,1,A,Test Ref,19,24,8,5,8,18,4,3,0,2,0,0,3.38,4.0,2.55,3.38,4.0,2.55,1.42,2.0,1.42,2.0
E0,17/07/2024,15:00,Bournemouth,Nott'm Forest,2,0,H,1,0,H,Test Ref,6,18,2,9,8,10,11,4,4,1,0,0,1.73,4.16,4.09,1.73,4.16,4.09,1.61,2.0,1.61,2.0
E0,26/07/2024,15:00,Wolves,Tottenham,0,1,A,0,0,D,Test Ref,20,7,9,2,12,11,8,5,1,0,0,0,2.54,2.56,3.19,2.54,2.56,3.19,1.88,1.91,1.88,1.91
E0,04/07/2024,15:00,Liverpool,Brentford,0,1,A,0,0,D,Test Ref,7,10,3,4,15,10,6,10,2,2,0,0,1.95,3.78,5.39,1.95,3.78,5.39,1.85,1.59,1.85,1.59
E0,07/07/2024,15:00,Everton,Arsenal,3,2,H,0,2,A,Test Ref,5,15,1,5,12,11,9,6,3,3,0,0,5.89,2.93,1.88,5.89,2.93,1.88,1.97,2.31,1.97,2.31
E0,17/07/2024,15:00,Leicester,Ipswich,1,0,H,1,0,H,Test Ref,7,11,4,6,14,14,8,2,3,2,0,0,4.3,3.73,2.32,4.3,3.73,2.32,2.0,1.64,2.0,1.64
E0,27/08/2024,15:00,Brighton,Everton,0,0,D,0,0,D,Test Ref,7,18,2,7,14,5,4,3,0,2,0,0,2.71,3.2,4.86,2.71,3.2,4.86,2.04,1.56,2.04,1.56
E0,16/08/2024,15:00,Nott'm Forest,Ipswich,1,3,A,1,0,H,Test Ref,23,11,9,4,13,17,4,11,3,2,0,0,5.04,3.06,5.19,5.04,3.06,5.19,1.51,1.52,1.51,1.52
E0,13/08/2024,15:00,Tottenham,Newcastle,3,1,H,1,0,H,Test Ref,17,16,5,4,14,13,8,9,0,3,0,1,1.87,3.64,4.74,1.87,3.64,4.74,1.99,1.79,1.99,1.79
E0,22/08/2024,15:00,Southampton,Arsenal,1,1,D,0,0,D,Test Ref,18,23,5,9,6,14,4,2,4,2,0,0,3.27,3.37,3.59,3.27,3.37,3.59,2.38,2.29,2.38,2.29
E0,16/08/2024,15:00,Chelsea,Aston Villa,0,0,D,0,0,D,Test Ref,20,22,7,11,8,8,5,4,1,1,0,0,1.31,3.76,4.0,1.31,3.76,4.0,2.49,2.38,2.49,2.38
E0,22/08/2024,15:00,Crystal Palace,Fulham,2,2,D,0,2,A,Test Ref,24,10,9,5,15,7,5,8,0,3,1,0,3.23,2.87,2.95,3.23,2.87,2.95,1.54,1.9,1.54,1.9
E0,07/08/2024,15:00,Man City,Bournemouth,0,0,D,0,0,D,Test Ref,23,13,11,6,10,19,5,11,0,2,0,0,5.82,4.06,5.4,5.82,4.06,5.4,2.18,2.24,2.18,2.24
E0,24/08/2024,15:00,West Ham,Leicester,2,2,D,0,1,A,Test Ref,9,19,3,8,5,18,8,10,0,2,0,1,5.2,2.67,4.23,5.2,2.67,4.23,1.95,1.98,1.95,1.98
E0,13/08/2024,15:00,Brentford,Wolves,2,1,H,2,0,H,Test Ref,15,22,3,5,17,11,10,5,4,4,0,0,4.18,4.44,2.15,4.18,4.44,2.15,2.45,1.99,2.45,1.99
E0,10/08/2024,15:00,Man United,Liverpool,2,0,H,0,0,D,Test Ref,17,12,10,6,18,18,8,4,0,1,0,0,2.91,3.28,5.06,2.91,3.28,5.06,2.37,1.67,2.37,1.67
E0,17/09/2024,15:00,Man United,Leicester,0,4,A,0,1,A,Test Ref,19,9,8,2,7,12,10,4,1,3,0,0,3.72,4.33,5.87,3.72,4.33,5.87,1.69,1.63,1.69,1.63
E0,21/09/2024,15:00,Aston Villa,Ipswich,1,1,D,0,0,D,Test Ref,5,18,1,4,6,7,7,9,2,0,0,0,5.75,3.78,4.81,5.75,3.78,4.81,2.23,1.76,2.23,1.76
E0,28/09/2024,15:00,Liverpool,Brentford,0,1,A,0,0,D,Test Ref,23,21,10,12,18,6,7,10,3,1,0,0,1.94,4.32,5.7,1.94,4.32,5.7,1.41,2.2,1.41,2.2
E0,06/09/2024,15:00,Tottenham,Fulham,1,1,D,0,0,D,Test Ref,15,15,7,5,15,17,2,2,0,1,0,0,2.81,4.34,4.34,2.81,4.34,4.34,1.71,1.92,1.71,1.92
E0,16/09/2024,15:00,Newcastle,Chelsea,1,2,A,1,2,A,Test Ref,20,10,7,3,19,19,9,11,1,0,0,0,2.87,3.86,2.46,2.87,3.86,2.46,1.87,1.83,1.87,1.83
E0,08/09/2024,15:00,Man City,Wolves,3,1,H,1,0,H,Test Ref,17,18,6,6,5,7,7,5,1,0,0,0,4.72,4.49,5.13,4.72,4.49,5.13,2.01,1.93,2.01,1.93
E0,03/09/2024,15:00,Arsenal,West Ham,0,0,D,0,0,D,Test Ref,12,7,3,3,15,19,10,2,1,2,0,0,3.77,4.27,2.41,3.77,4.27,2.41,1.82,2.26,1.82,2.26
E0,16/09/2024,15:00,Crystal Palace,Southampton,1,2,A,0,0,D,Test Ref,12,21,3,5,17,9,8,9,3,4,0,0,4.56,3.78,3.75,4.56,3.78,3.75,2.25,2.23,2.25,2.23
E0,19/09/2024,15:00,Everton,Nott'm Forest,4,1,H,1,0,H,Test Ref,16,12,7,2,16,14,5,9,0,0,0,0,3.55,3.31,2.02,3.55,3.31,2.02,1.62,2.41,1.62,2.41
E0,07/09/2024,15:00,Bournemouth,Brighton,1,1,D,1,0,H,Test Ref,19,6,9,1,15,14,8,11,1,0,0,0,5.68,3.11,1.43,5.68,3.11,1.43,2.14,2.27,2.14,2.27
E0,02/10/2024,15:00,Man City,Arsenal,3,1,H,0,0,D,Test Ref,17,15,7,6,15,6,9,2,4,4,0,0,2.41,4.33,5.29,2.41,4.33,5.29,2.04,1.97,2.04,1.97
E0,17/10/2024,15:00,Wolves,Nott'm Forest,2,2,D,0,1,A,Test Ref,22,10,7,5,14,8,6,11,3,2,0,0,3.84,2.71,5.96,3.84,2.71,5.96,1.67,1.62,1.67,1.62
E0,04/10/2024,15:00,Ipswich,Southampton,2,0,H,2,0,H,Test Ref,21,24,7,14,18,8,4,3,4,0,0,0,5.21,3.98,2.47,5.21,3.98,2.47,1.42,1.93,1.42,1.93
E0,10/10/2024,15:00,Fulham,Chelsea,4,2,H,1,0,H,Test Ref,13,17,6,6,9,15,8,5,0,1,0,0,5.08,4.38,1.87,5.08,4.38,1.87,1.48,2.01,1.48,2.01
E0,22/10/2024,15:00,Aston Villa,Leicester,1,1,D,0,0,D,Test Ref,6,12,2,6,7,16,9,3,3,3,0,0,5.01,4.15,2.22,5.01,4.15,2.22,1.93,1.93,1.93,1.93
E0,18/10/2024,15:00,Tottenham,Brentford,3,2,H,0,0,D,Test Ref,7,6,2,1,11,9,2,5,1,0,0,0,5.95,3.69,3.12,5.95,3.69,3.12,2.32,2.2,2.32,2.2
E0,20/10/2024,15:00,Everton,Brighton,2,1,H,0,1,A,Test Ref,12,17,2,8,16,6,3,4,0,2,0,1,3.73,3.0,1.75,3.73,3.0,1.75,2.37,1.62,2.37,1.62
E0,12/10/2024,15:00,Newcastle,Bournemouth,1,2,A,0,0,D,Test Ref,19,19,4,10,19,13,4,5,4,3,0,0,2.1,3.16,3.1,2.1,3.16,3.1,2.04,2.41,2.04,2.41
E0,25/10/2024,15:00,Liverpool,Crystal Palace,0,0,D,0,0,D,Test Ref,12,6,3,2,8,18,7,6,3,1,0,0,4.1,3.28,1.77,4.1,3.28,1.77,2.26,1.8,2.26,1.8
E0,22/10/2024,15:00,Man United,West Ham,4,1,H,1,0,H,Test Ref,20,15,5,6,17,7,3,7,1,3,0,0,4.85,3.47,2.17,4.85,3.47,2.17,1.54,1.78,1.54,1.78
E0,22/11/2024,15:00,West Ham,Aston Villa,2,2,D,0,1,A,Test Ref,9,5,3,2,19,5,2,8,4,1,0,0,5.29,3.22,1.9,5.29,3.22,1.9,1.77,1.9,1.77,1.9
E0,01/11/2024,15:00,Nott'm Forest,Bournemouth,3,4,A,1,0,H,Test Ref,10,10,2,2,12,19,7,3,3,4,0,0,3.32,3.99,3.83,3.32,3.99,3.83,1.68,2.14,1.68,2.14
E0,05/11/2024,15:00,Chelsea,Everton,0,0,D,0,0,D,Test Ref,8,5,3,2,5,13,2,8,4,0,0,0,3.81,3.13,2.5,3.81,3.13,2.5,2.11,1.65,2.11,1.65
E0,04/11/2024,15:00,Newcastle,Man City,2,3,A,1,0,H,Test Ref,6,15,2,3,7,9,4,7,0,1,0,0,3.58,4.24,4.92,3.58,4.24,4.92,1.49,2.38,1.49,2.38
E0,23/11/2024,15:00,Leicester,Fulham,0,0,D,0,0,D,Test Ref,5,10,1,2,12,14,6,3,4,0,0,0,5.74,4.37,2.28,5.74,4.37,2.28,2.08,1.43,2.08,1.43
E0,27/11/2024,15:00,Brentford,Liverpool,1,0,H,1,0,H,Test Ref,12,24,2,7,8,10,3,5,2,1,0,0,2.95,2.65,4.35,2.95,2.65,4.35,1.94,1.55,1.94,1.55
E0,09/11/2024,15:00,Crystal Palace,Ipswich,1,1,D,1,0,H,Test Ref,17,7,6,1,5,10,8,5,2,1,0,0,2.46,4.34,3.21,2.46,4.34,3.21,2.35,1.52,2.35,1.52
E0,12/11/2024,15:00,Tottenham,Man United,2,1,H,0,0,D,Test Ref,6,14,2,7,5,12,9,8,1,2,0,0,1.33,3.05,2.49,1.33,3.05,2.49,2.3,2.18,2.3,2.18
E0,13/11/2024,15:00,Brighton,Southampton,0,1,A,0,0,D,Test Ref,22,9,10,4,7,16,2,11,0,0,0,0,5.85,3.86,2.71,5.85,3.86,2.71,2.21,1.76,2.21,1.76
E0,02/11/2024,15:00,Arsenal,Wolves,1,0,H,0,0,D,Test Ref,8,8,3,2,11,14,8,11,2,4,0,0,1.76,2.85,4.92,1.76,2.85,4.92,1.97,1.41,1.97,1.41
E0,04/12/2024,15:00,Everton,Aston Villa,0,0,D,0,0,D,Test Ref,8,17,3,10,13,13,4,4,3,4,0,0,5.42,3.07,5.07,5.42,3.07,5.07,1.63,1.72,1.63,1.72
E0,06/12/2024,15:00,Southampton,Brentford,1,1,D,1,0,H,Test Ref,18,20,9,11,9,8,4,8,2,3,0,0,5.9,4.09,5.95,5.9,4.09,5.95,2.38,1.86,2.38,1.86
E0,16/12/2024,15:00,Man City,Ipswich,2,0,H,1,0,H,Test Ref,20,7,8,1,18,6,2,6,1,2,0,0,3.92,2.76,3.6,3.92,2.76,3.6,2.12,2.32,2.12,2.32
E0,01/12/2024,15:00,Man United,Wolves,1,0,H,1,0,H,Test Ref,14,24,6,8,13,12,7,3,0,3,0,0,2.05,3.09,4.15,2.05,3.09,4.15,1.81,1.83,1.81,1.83
E0,03/12/2024,15:00,Fulham,Chelsea,4,2,H,2,2,D,Test Ref,19,19,10,6,13,5,5,10,4,0,0,0,2.87,3.37,2.81,2.87,3.37,2.81,1.77,2.0,1.77,2.0
E0,02/12/2024,15:00,Leicester,Liverpool,0,0,D,0,0,D,Test Ref,5,18,2,7,8,14,8,2,0,3,0,0,3.86,3.79,2.01,3.86,3.79,2.01,2.47,1.94,2.47,1.94
E0,06/12/2024,15:00,Brighton,Bournemouth,1,2,A,1,0,H,Test Ref,16,12,5,2,18,9,5,11,1,2,0,0,1.58,3.84,1.86,1.58,3.84,1.86,2.14,2.48,2.14,2.48
E0,18/12/2024,15:00,Newcastle,Arsenal,2,0,H,1,0,H,Test Ref,5,12,2,3,18,7,7,6,0,4,0,0,2.54,4.17,4.29,2.54,4.17,4.29,1.84,1.87,1.84,1.87
E0,01/12/2024,15:00,West Ham,Tottenham,1,1,D,0,1,A,Test Ref,16,12,5,5,17,9,2,9,1,1,0,0,2.95,4.1,3.74,2.95,4.1,3.74,2.15,2.09,2.15,2.09
E0,27/12/2024,15:00,Crystal Palace,Nott'm Forest,3,2,H,1,0,H,Test Ref,14,19,4,9,11,19,4,4,3,0,0,0,5.0,3.75,3.34,5.0,3.75,3.34,1.5,2.08,1.5,2.08
E0,13/01/2024,15:00,Leicester,Nott'm Forest,3,2,H,0,2,A,Test Ref,14,12,8,4,19,6,7,8,0,0,0,0,4.57,4.04,3.01,4.57,4.04,3.01,2.4,2.27,2.4,2.27
E0,20/01/2024,15:00,Everton,Southampton,5,2,H,1,1,D,Test Ref,17,13,6,3,11,13,3,10,1,1,0,0,3.78,4.34,3.79,3.78,4.34,3.79,2.18,1.79,2.18,1.79
E0,11/01/2024,15:00,West Ham,Ipswich,1,1,D,0,0,D,Test Ref,21,19,9,6,17,12,11,2,1,3,0,0,2.09,3.08,4.94,2.09,3.08,4.94,2.38,2.2,2.38,2.2
E0,14/01/2024,15:00,Man City,Brighton,2,1,H,2,1,H,Test Ref,22,19,9,7,8,9,8,10,2,1,0,0,3.82,4.34,5.96,3.82,4.34,5.96,1.72,2.17,1.72,2.17
E0,14/01/2024,15:00,Fulham,Crystal Palace,0,3,A,0,0,D,Test Ref,12,10,4,5,5,16,2,11,3,2,0,0,5.62,4.32,3.73,5.62,4.32,3.73,1.64,2.28,1.64,2.28
E0,02/01/2024,15:00,Chelsea,Bournemouth,2,0,H,2,0,H,Test Ref,17,6,9,1,16,18,4,10,3,2,0,0,3.11,3.77,5.33,3.11,3.77,5.33,2.48,1.95,2.48,1.95
E0,25/01/2024,15:00,Newcastle,Arsenal,1,0,H,1,0,H,Test Ref,6,23,1,5,15,6,2,3,1,2,0,0,5.05,3.03,2.21,5.05,3.03,2.21,2.26,2.15,2.26,2.15
E0,28/01/2024,15:00,Man United,Aston Villa,3,3,D,1,0,H,Test Ref,8,14,4,6,17,15,6,5,1,4,0,0,2.96,4.26,1.74,2.96,4.26,1.74,1.94,1.61,1.94,1.61
E0,09/01/2024,15:00,Tottenham,Brentford,1,0,H,0,0,D,Test Ref,8,13,2,4,11,13,2,4,1,2,0,0,1.38,4.04,5.22,1.38,4.04,5.22,1.62,1.62,1.62,1.62
E0,25/01/2024,15:00,Wolves,Liverpool,2,1,H,0,0,D,Test Ref,22,20,12,8,14,11,3,2,2,1,0,0,2.15,4.14,5.57,2.15,4.14,5.57,2.29,1.74,2.29,1.74
E0,24/02/2024,15:00,Brentford,West Ham,1,0,H,1,0,H,Test Ref,13,23,3,8,7,12,7,3,0,2,0,0,5.7,2.97,1.37,5.7,2.97,1.37,2.27,2.06,2.27,2.06
E0,02/02/2024,15:00,Man City,Brighton,1,1,D,1,0,H,Test Ref,18,15,3,5,19,18,2,4,3,1,0,0,3.04,3.45,4.08,3.04,3.45,4.08,2.03,1.44,2.03,1.44
E0,16/02/2024,15:00,Tottenham,Fulham,1,3,A,1,0,H,Test Ref,21,20,11,6,18,13,4,4,2,3,0,0,1.76,2.53,1.71,1.76,2.53,1.71,1.72,2.01,1.72,2.01
E0,25/02/2024,15:00,Arsenal,Everton,3,2,H,1,2,A,Test Ref,7,8,3,1,14,11,3,3,0,2,0,0,2.4,3.17,2.84,2.4,3.17,2.84,2.46,2.28,2.46,2.28
E0,13/02/2024,15:00,Newcastle,Crystal Palace,0,1,A,0,0,D,Test Ref,23,21,5,8,10,10,11,10,2,1,1,0,5.81,2.85,2.69,5.81,2.85,2.69,2.04,2.21,2.04,2.21
E0,17/02/2024,15:00,Liverpool,Chelsea,2,3,A,0,0,D,Test Ref,6,10,3,2,12,8,5,7,4,4,0,0,3.59,2.99,4.51,3.59,2.99,4.51,2.38,2.1,2.38,2.1
