Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
E0,23/01/2024,15:00,Wolves,Arsenal,0,2,A,0,1,A,Test Ref,17,18,9,10,5,14,5,11,1,0,0,0,1.57,4.16,2.87,1.57,4.16,2.87,1.97,2.27,1.97,2.27
E0,10/01/2024,15:00,Chelsea,Southampton,4,0,H,1,0,H,Test Ref,17,21,8,11,16,6,6,7,0,0,0,0,5.43,2.74,4.25,5.43,2.74,4.25,2.04,1.53,2.04,1.53
E0,17/01/2024,15:00,Liverpool,Brighton,1,0,H,0,0,D,Test Ref,19,12,11,4,7,7,2,2,1,1,0,0,3.18,4.24,4.23,3.18,4.24,4.23,1.99,1.53,1.99,1.53
E0,16/02/2024,15:00,Aston Villa,Brentford,2,1,H,0,1,A,Test Ref,5,20,1,5,11,18,7,10,4,2,0,0,3.52,2.53,3.17,3.52,2.53,3.17,2.11,1.42,2.11,1.42
E0,11/02/2024,15:00,Everton,West Ham,0,0,D,0,0,D,Test Ref,21,17,7,6,17,15,7,5,1,4,0,0,4.7,3.72,4.59,4.7,3.72,4.59,1.81,1.81,1.81,1.81
E0,06/02/2024,15:00,Chelsea,Fulham,2,0,H,1,0,H,Test Ref,6,19,1,8,14,9,10,11,4,1,0,1,2.19,3.93,3.06,2.19,3.93,3.06,2.13,1.78,2.13,1.78
E0,17/02/2024,15:00,Leicester,Nott'm Forest,4,2,H,0,0,D,Test Ref,17,15,5,4,17,15,10,9,1,3,0,0,3.88,3.67,1.84,3.88,3.67,1.84,1.89,1.9,1.89,1.9
E0,03/02/2024,15:00,Liverpool,Man United,1,0,H,1,0,H,Test Ref,18,17,8,9,9,19,11,8,3,3,0,0,1.92,2.93,3.43,1.92,2.93,3.43,1.69,1.86,1.69,1.86
E0,16/02/2024,15:00,Newcastle,Tottenham,4,0,H,1,0,H,Test Ref,17,10,4,4,17,10,2,7,2,3,0,0,5.05,3.85,1.23,5.05,3.85,1.23,1.91,2.03,1.91,2.03
E0,11/02/2024,15:00,Bournemouth,Arsenal,1,0,H,0,0,D,Test Ref,20,7,4,1,5,8,9,3,2,1,0,0,5.35,3.67,3.99,5.35,3.67,3.99,2.49,2.23,2.49,2.23
E0,12/02/2024,15:00,Ipswich,Brighton,1,1,D,1,0,H,Test Ref,9,9,5,5,5,14,5,7,3,0,0,0,5.2,3.22,5.35,5.2,3.22,5.35,1.52,2.42,1.52,2.42
E0,13/02/2024,15:00,Man City,Wolves,3,0,H,0,0,D,Test Ref,19,12,9,4,8,6,2,3,0,2,0,0,5.05,4.42,3.77,5.05,4.42,3.77,1.94,1.84,1.94,1.84
E0,14/02/2024,15:00,Southampton,Crystal Palace,3,1,H,1,0,H,Test Ref,21,24,11,13,15,9,8,9,0,2,0,0,4.52,3.71,4.17,4.52,3.71,4.17,2.43,2.25,2.43,2.25
E0,24/03/2024,15:00,Nott'm Forest,Everton,1,1,D,1,0,H,Test Ref,16,12,4,5,11,16,9,11,0,3,0,0,2.21,4.12,1.91,2.21,4.12,1.91,1.78,2.35,1.78,2.35
E0,17/03/2024,15:00,Brighton,Tottenham,0,1,A,0,1,A,Test Ref,18,7,3,1,5,11,8,2,1,0,0,0,2.95,2.88,2.87,2.95,2.88,2.87,2.0,2.49,2.0,2.49
E0,28/03/2024,15:00,Chelsea,Fulham,2,3,A,0,0,D,Test Ref,20,13,7,5,13,7,4,8,1,3,0,0,5.54,4.28,5.13,5.54,4.28,5.13,1.96,2.21,1.96,2.21
E0,09/03/2024,15:00,Brentford,West Ham,2,1,H,1,1,D,Test Ref,7,7,1,3,12,11,7,7,0,2,0,0,2.82,3.96,3.95,2.82,3.96,3.95,1.77,2.49,1.77,2.49
E0,25/03/2024,15:00,Newcastle,Aston Villa,1,1,D,1,0,H,Test Ref,24,17,7,5,12,14,2,2,1,2,1,0,2.2,2.98,5.56,2.2,2.98,5.56,1.91,1.91,1.91,1.91
E0,15/03/2024,15:00,Leicester,Bournemouth,3,2,H,1,1,D,Test Ref,20,21,8,9,14,16,10,5,4,3,0,0,5.66,4.49,5.02,5.66,4.49,5.02,2.23,1.64,2.23,1.64
E0,27/03/2024,15:00,Man City,Man United,3,3,D,0,1,A,Test Ref,5,12,2,4,9,17,3,7,2,0,0,0,2.6,3.16,2.61,2.6,3.16,2.61,1.45,2.1,1.45,2.1
E0,12/03/2024,15:00,Ipswich,Arsenal,2,4,A,0,1,A,Test Ref,21,13,7,4,16,7,4,11,2,3,0,0,5.21,4.37,2.09,5.21,4.37,2.09,1.81,2.42,1.81,2.42
E0,12/03/2024,15:00,Southampton,Liverpool,0,0,D,0,0,D,Test Ref,17,6,4,1,13,14,7,11,3,1,0,0,1.75,4.38,4.96,1.75,4.38,4.96,1.91,2.35,1.91,2.35
E0,12/03/2024,15:00,Crystal Palace,Wolves,1,3,A,1,0,H,Test Ref,7,24,3,5,10,17,2,5,1,1,0,0,4.23,3.67,3.07,4.23,3.67,3.07,1.79,1.45,1.79,1.45
E0,12/04/2024,15:00,Nott'm Forest,Leicester,2,1,H,0,1,A,Test Ref,23,15,9,3,19,17,11,9,4,3,0,0,5.85,3.36,2.87,5.85,3.36,2.87,1.46,1.46,1.46,1.46
E0,26/04/2024,15:00,Man United,Liverpool,1,2,A,1,2,A,Test Ref,21,21,8,5,18,17,7,2,2,4,0,0,4.95,3.05,2.18,4.95,3.05,2.18,1.42,2.15,1.42,2.15
E0,17/04/2024,15:00,Brighton,Man City,2,1,H,0,1,A,Test Ref,18,18,4,6,19,15,8,4,3,2,0,0,3.84,3.31,5.2,3.84,3.31,5.2,2.3,2.07,2.3,2.07
E0,10/04/2024,15:00,Arsenal,West Ham,4,1,H,0,0,D,Test Ref,12,20,6,4,19,7,11,3,2,0,0,0,1.44,3.43,3.02,1.44,3.43,3.02,1.75,1.71,1.75,1.71
E0,04/04/2024,15:00,Fulham,Ipswich,1,1,D,0,1,A,Test Ref,18,16,6,9,19,12,11,3,1,0,0,0,2.76,2.58,2.51,2.76,2.58,2.51,1.41,2.48,1.41,2.48
E0,25/04/2024,15:00,Aston Villa,Wolves,1,0,H,1,0,H,Test Ref,20,15,7,7,18,5,10,8,1,0,0,0,1.52,4.27,3.22,1.52,4.27,3.22,1.95,2.41,1.95,2.41
E0,27/04/2024,15:00,Southampton,Crystal Palace,0,0,D,0,0,D,Test Ref,13,18,3,6,15,15,11,4,4,4,0,0,2.47,3.06,2.53,2.47,3.06,2.53,1.44,2.42,1.44,2.42
E0,13/04/2024,15:00,Everton,Chelsea,0,1,A,0,1,A,Test Ref,16,15,5,3,10,6,5,8,1,2,0,0,4.81,2.76,3.66,4.81,2.76,3.66,1.61,1.5,1.61,1.5
E0,27/04/2024,15:00,Bournemouth,Tottenham,2,0,H,2,0,H,Test Ref,19,16,5,4,17,8,11,8,3,4,0,0,3.09,3.56,1.97,3.09,3.56,1.97,2.03,2.29,2.03,2.29
E0,18/04/2024,15:00,Brentford,Newcastle,3,1,H,0,1,A,Test Ref,23,6,6,2,8,8,5,7,3,0,0,0,2.35,3.84,5.17,2.35,3.84,5.17,2.14,2.31,2.14,2.31
E0,12/05/2024,15:00,Chelsea,Tottenham,3,1,H,1,1,D,Test Ref,15,5,3,1,19,6,8,11,3,0,0,0,2.61,2.92,4.87,2.61,2.92,4.87,1.68,2.35,1.68,2.35
E0,05/05/2024,15:00,Everton,Arsenal,0,0,D,0,0,D,Test Ref,7,14,3,8,16,10,2,3,3,3,0,0,4.52,2.97,4.2,4.52,2.97,4.2,2.22,1.64,2.22,1.64
E0,15/05/2024,15:00,West Ham,Man United,1,0,H,1,0,H,Test Ref,6,16,1,6,13,6,10,11,3,3,0,0,4.68,3.49,4.24,4.68,3.49,4.24,2.29,1.84,2.29,1.84
E0,19/05/2024,15:00,Bournemouth,Southampton,3,0,H,0,0,D,Test Ref,16,10,7,3,13,5,5,9,4,3,0,0,2.42,4.01,1.59,2.42,4.01,1.59,2.42,1.76,2.42,1.76
E0,08/05/2024,15:00,Crystal Palace,Newcastle,1,1,D,1,0,H,Test Ref,19,16,10,6,17,15,3,6,3,2,0,0,1.27,3.15,3.86,1.27,3.15,3.86,1.56,1.5,1.56,1.5
E0,01/05/2024,15:00,Fulham,Ipswich,5,2,H,0,0,D,Test Ref,16,15,8,8,7,8,7,11,2,0,0,0,2.73,3.48,5.33,2.73,3.48,5.33,2.05,2.16,2.05,2.16
E0,24/05/2024,15:00,Nott'm Forest,Aston Villa,1,2,A,1,1,D,Test Ref,17,17,3,5,17,10,5,6,2,2,0,0,3.71,3.06,2.63,3.71,3.06,2.63,1.71,2.25,1.71,2.25
E0,25/05/2024,15:00,Liverpool,Man City,0,0,D,0,0,D,Test Ref,14,15,3,5,10,5,7,5,1,3,0,0,4.0,3.96,2.95,4.0,3.96,2.95,2.11,1.91,2.11,1.91
E0,13/05/2024,15:00,Brentford,Wolves,2,4,A,1,3,A,Test Ref,15,13,4,3,13,10,10,11,4,2,0,0,1.49,3.5,1.71,1.49,3.5,1.71,1.53,2.44,1.53,2.44
E0,26/05/2024,15:00,Leicester,Brighton,0,2,A,0,1,A,Test Ref,14,11,6,6,14,13,10,11,4,1,0,0,1.81,3.28,1.98,1.81,3.28,1.98,2.21,1.63,2.21,1.63
E0,23/06/2024,15:00,Brighton,West Ham,1,0,H,0,0,D,Test Ref,8,9,1,5,13,8,11,8,2,1,0,0,4.96,3.05,5.72,4.96,3.05,5.72,1.54,2.36,1.54,2.36
E0,11/06/2024,15:00,Southampton,Liverpool,1,2,A,0,1,A,Test Ref,14,5,3,2,10,9,8,10,3,4,0,0,3.31,3.79,3.03,3.31,3.79,3.03,1.46,2.06,1.46,2.06
E0,21/06/2024,15:00,Chelsea,Tottenham,4,1,H,0,0,D,Test Ref,6,16,3,6,9,11,8,10,2,3,0,1,3.5,2.54,5.13,3.5,2.54,5.13,2.31,2.27,2.31,2.27
E0,13/06/2024,15:00,Leicester,Ipswich,1,1,D,0,0,D,Test Ref,23,14,6,4,17,17,7,7,2,2,0,0,1.9,3.51,1.5,1.9,3.51,1.5,1.48,2.03,1.48,2.03
E0,05/06/2024,15:00,Aston Villa,Wolves,1,0,H,0,0,D,Test Ref,21,9,7,2,5,13,9,9,1,3,0,0,4.83,3.86,2.0,4.83,3.86,2.0,1.47,2.16,1.47,2.16
E0,18/06/2024,15:00,Newcastle,Man United,1,1,D,0,0,D,Test Ref,23,19,8,8,18,13,2,5,1,2,0,0,5.82,2.73,3.55,5.82,2.73,3.55,1.59,1.46,1.59,1.46
E0,19/06/2024,15:00,Nott'm Forest,Everton,3,1,H,0,0,D,Test Ref,15,23,8,6,13,5,7,9,2,2,0,0,5.04,3.17,4.71,5.04,3.17,4.71,1.86,2.04,1.86,2.04
E0,13/06/2024,15:00,Bournemouth,Man City,1,0,H,1,0,H,Test Ref,20,20,10,11,11,10,9,8,4,1,0,0,2.2,3.21,4.41,2.2,3.21,4.41,1.93,1.86,1.93,1.86
E0,09/06/2024,15:00,Fulham,Crystal Palace,2,1,H,1,1,D,Test Ref,14,11,7,4,9,17,7,10,0,4,0,0,3.54,2.77,2.45,3.54,2.77,2.45,1.86,2.06,1.86,2.06
E0,28/06/2024,15:00,Arsenal,Brentford,0,0,D,0,0,D,Test Ref,10,17,3,4,9,7,4,8,0,2,0,0,3.16,3.54,5.5,3.16,3.54,5.5,1.62,1.42,1.62,1.42
E0,15/07/2024,15:00,Brighton,Brentford,1,1,D,1,0,H,Test Ref,14,14,5,3,17,13,9,5,3,0,0,0,2.48,3.17,3.88,2.48,3.17,3.88,2.18,2.13,2.18,2.13
E0,26/07/2024,15:00,Wolves,Man United,5,1,H,0,1,A,Test Ref,7,9,1,4,14,16,9,6,0,3,0,0,5.67,3.74,5.06,5.67,3.74,5.06,1.49,1.82,1.49,1.82
E0,23/07/2024,15:00,Everton,Ipswich,4,0,H,2,0,H,Test Ref,10,7,3,2,9,7,7,5,2,3,0,0,4.96,4.32,2.98,4.96,4.32,2.98,2.23,2.39,2.23,2.39
E0,02/07/2024,15:00,Southampton,Arsenal,0,2,A,0,1,A,Test Ref,20,24,7,10,6,8,8,11,0,1,0,0,2.79,3.5,4.3,2.79,3.5,4.3,1.96,1.53,1.96,1.53
E0,27/07/2024,15:00,Liverpool,Tottenham,0,0,D,0,0,D,Test Ref,20,11,10,5,15,11,5,7,0,4,0,0,4.45,3.0,5.39,4.45,3.0,5.39,1.59,1.46,1.59,1.46
E0,22/07/2024,15:00,Chelsea,Fulham,1,0,H,0,0,D,Test Ref,8,9,3,3,7,8,4,6,2,3,0,0,5.63,2.78,2.66,5.63,2.78,2.66,1.55,2.07,1.55,2.07
E0,20/07/2024,15:00,Newcastle,Crystal Palace,1,3,A,0,1,A,Test Ref,12,24,5,14,6,10,10,3,4,4,0,0,3.1,3.45,3.37,3.1,3.45,3.37,2.36,1.98,2.36,1.98
E0,06/07/2024,15:00,Bournemouth,Man City,2,2,D,1,1,D,Test Ref,6,10,1,5,7,13,6,5,4,0,0,0,1.2,4.33,5.25,1.2,4.33,5.25,2.22,1.58,2.22,1.58
E0,23/07/2024,15:00,West Ham,Nott'm Forest,3,1,H,0,0,D,Test Ref,5,14,1,2,11,6,7,3,1,0,0,0,2.84,3.39,4.44,2.84,3.39,4.44,1.96,2.35,1.96,2.35
E0,17/07/2024,15:00,Aston Villa,Leicester,1,1,D,1,1,D,Test Ref,5,8,2,4,18,13,6,11,2,3,0,0,1.29,4.31,1.53,1.29,4.31,1.53,2.49,2.45,2.49,2.45
E0,07/08/2024,15:00,Nott'm Forest,Wolves,4,0,H,0,0,D,Test Ref,10,9,2,3,16,15,6,6,4,1,0,0,5.69,4.32,5.13,5.69,4.32,5.13,2.38,1.62,2.38,1.62
E0,27/08/2024,15:00,Brighton,Liverpool,4,2,H,0,1,A,Test Ref,13,24,6,5,7,6,11,7,4,0,1,0,5.79,4.41,2.89,5.79,4.41,2.89,1.45,1.6,1.45,1.6
E0,07/08/2024,15:00,Everton,Southampton,1,1,D,1,1,D,Test Ref,19,7,5,1,11,11,10,10,2,1,0,0,1.53,3.17,2.71,1.53,3.17,2.71,2.1,1.79,2.1,1.79
E0,13/08/2024,15:00,Chelsea,West Ham,3,2,H,2,0,H,Test Ref,21,18,8,7,11,17,5,3,0,3,1,0,2.72,2.61,4.13,2.72,2.61,4.13,1.66,1.83,1.66,1.83
E0,09/08/2024,15:00,Arsenal,Aston Villa,1,1,D,1,0,H,Test Ref,13,8,7,2,15,9,9,11,4,1,0,0,3.77,2.89,2.0,3.77,2.89,2.0,2.41,1.76,2.41,1.76
E0,12/08/2024,15:00,Ipswich,Fulham,1,0,H,1,0,H,Test Ref,17,19,6,5,14,8,8,4,1,0,0,0,4.2,4.16,2.11,4.2,4.16,2.11,2.41,2.01,2.41,2.01
E0,04/08/2024,15:00,Tottenham,Man City,2,2,D,2,2,D,Test Ref,21,14,4,4,16,10,9,8,3,0,0,0,4.06,3.47,1.33,4.06,3.47,1.33,1.82,1.52,1.82,1.52
E0,02/08/2024,15:00,Man United,Brentford,3,3,D,0,0,D,Test Ref,20,8,4,1,5,18,8,8,3,1,0,0,4.08,3.96,4.89,4.08,3.96,4.89,2.47,2.03,2.47,2.03
E0,21/08/2024,15:00,Leicester,Bournemouth,3,0,H,2,0,H,Test Ref,20,23,6,12,15,9,6,8,2,2,0,0,3.77,3.77,2.14,3.77,3.77,2.14,1.63,1.45,1.63,1.45
E0,02/08/2024,15:00,Crystal Palace,Newcastle,4,0,H,1,0,H,Test Ref,6,13,3,3,5,16,4,4,3,1,0,0,4.16,4.44,4.69,4.16,4.44,4.69,2.41,2.24,2.41,2.24
E0,24/09/2024,15:00,Bournemouth,Wolves,3,0,H,1,0,H,Test Ref,10,10,2,3,18,14,11,8,0,2,0,0,1.61,4.44,3.69,1.61,4.44,3.69,2.08,1.66,2.08,1.66
E0,24/09/2024,15:00,Arsenal,Crystal Palace,3,1,H,0,1,A,Test Ref,14,15,7,5,17,19,9,8,0,4,0,0,3.09,3.73,5.33,3.09,3.73,5.33,1.78,2.12,1.78,2.12
E0,03/09/2024,15:00,Newcastle,Nott'm Forest,2,3,A,1,0,H,Test Ref,14,23,6,7,15,10,11,8,0,3,0,0,3.53,4.33,4.13,3.53,4.33,4.13,2.0,1.67,2.0,1.67
E0,07/09/2024,15:00,Man United,Man City,3,0,H,1,0,H,Test Ref,9,11,5,4,18,16,8,9,0,4,0,0,4.65,3.04,2.72,4.65,3.04,2.72,2.33,1.92,2.33,1.92
E0,01/09/2024,15:00,Southampton,Brentford,2,0,H,1,0,H,Test Ref,9,20,2,7,17,11,8,9,2,4,0,0,5.08,3.14,1.24,5.08,3.14,1.24,1.82,1.73,1.82,1.73
E0,04/09/2024,15:00,Brighton,Tottenham,0,2,A,0,2,A,Test Ref,18,15,10,4,12,13,2,8,4,2,0,0,4.75,2.63,3.06,4.75,2.63,3.06,1.71,1.73,1.71,1.73
E0,07/09/2024,15:00,Ipswich,West Ham,1,1,D,0,1,A,Test Ref,22,15,12,4,13,18,8,3,3,4,0,0,4.76,2.96,1.48,4.76,2.96,1.48,1.73,1.92,1.73,1.92
E0,12/09/2024,15:00,Aston Villa,Fulham,1,3,A,0,0,D,Test Ref,8,21,2,9,5,12,8,3,2,2,0,0,4.64,3.66,5.03,4.64,3.66,5.03,2.35,1.9,2.35,1.9
E0,12/09/2024,15:00,Liverpool,Leicester,3,2,H,0,2,A,Test Ref,24,19,12,6,6,9,6,2,4,2,0,0,1.82,3.1,4.94,1.82,3.1,4.94,1.92,1.65,1.92,1.65
E0,25/09/2024,15:00,Everton,Chelsea,0,1,A,0,0,D,Test Ref,13,17,2,6,15,16,11,7,2,4,0,0,2.55,2.87,1.39,2.55,2.87,1.39,1.42,2.25,1.42,2.25
E0,02/10/2024,15:00,Tottenham,Fulham,2,3,A,0,1,A,Test Ref,22,19,6,5,17,7,2,2,1,4,0,0,4.7,3.22,1.51,4.7,3.22,1.51,1.48,1.53,1.48,1.53
E0,12/10/2024,15:00,Brighton,Nott'm Forest,3,2,H,2,0,H,Test Ref,14,24,7,5,7,5,3,5,4,1,0,0,3.76,3.31,2.01,3.76,3.31,2.01,2.48,2.34,2.48,2.34
E0,21/10/2024,15:00,Crystal Palace,Southampton,1,0,H,0,0,D,Test Ref,14,23,6,8,11,5,9,4,0,3,0,1,2.81,3.53,5.02,2.81,3.53,5.02,1.77,2.18,1.77,2.18
E0,09/10/2024,15:00,Man City,Man United,1,0,H,0,0,D,Test Ref,22,20,12,8,5,17,3,8,1,3,0,0,4.37,3.28,1.83,4.37,3.28,1.83,1.69,2.04,1.69,2.04
E0,02/10/2024,15:00,Ipswich,Liverpool,3,1,H,1,0,H,Test Ref,15,18,7,5,11,8,5,7,0,0,0,1,5.75,3.92,1.23,5.75,3.92,1.23,2.24,1.97,2.24,1.97
E0,04/10/2024,15:00,West Ham,Arsenal,3,2,H,0,1,A,Test Ref,10,17,4,4,9,6,7,3,2,2,0,0,1.55,2.9,2.87,1.55,2.9,2.87,2.08,2.0,2.08,2.0
E0,17/10/2024,15:00,Aston Villa,Brentford,0,1,A,0,0,D,Test Ref,10,8,5,2,9,12,5,10,2,3,0,0,4.78,2.53,4.29,4.78,2.53,4.29,1.6,1.66,1.6,1.66
E0,11/10/2024,15:00,Bournemouth,Newcastle,1,1,D,1,1,D,Test Ref,16,9,7,5,9,17,10,10,3,4,0,0,4.81,3.64,2.52,4.81,3.64,2.52,1.92,1.77,1.92,1.77
E0,22/10/2024,15:00,Leicester,Chelsea,1,2,A,0,0,D,Test Ref,17,6,9,1,6,6,5,10,0,3,0,0,5.36,3.92,1.71,5.36,3.92,1.71,2.25,2.29,2.25,2.29
E0,24/10/2024,15:00,Everton,Wolves,2,2,D,1,1,D,Test Ref,9,23,2,9,11,5,11,3,2,1,0,0,3.44,2.71,4.32,3.44,2.71,4.32,2.35,2.31,2.35,2.31
E0,09/11/2024,15:00,Brentford,Everton,2,1,H,2,1,H,Test Ref,15,19,6,8,19,16,4,4,0,0,0,0,2.22,2.69,1.51,2.22,2.69,1.51,2.05,2.31,2.05,2.31
E0,23/11/2024,15:00,Fulham,Southampton,1,2,A,1,1,D,Test Ref,14,9,4,4,19,16,11,7,1,4,0,0,1.39,3.7,5.37,1.39,3.7,5.37,2.38,1.89,2.38,1.89
E0,22/11/2024,15:00,Liverpool,Man United,3,1,H,1,0,H,Test Ref,11,10,2,5,8,12,6,9,1,1,0,0,1.64,4.01,4.0,1.64,4.01,4.0,1.61,1.61,1.61,1.61
E0,09/11/2024,15:00,Tottenham,Arsenal,2,0,H,1,0,H,Test Ref,5,13,1,7,5,15,11,4,3,3,0,0,5.49,3.88,2.56,5.49,3.88,2.56,2.16,1.74,2.16,1.74
E0,13/11/2024,15:00,Bournemouth,Wolves,3,0,H,2,0,H,Test Ref,16,9,6,5,5,5,5,2,2,0,1,0,2.21,4.08,4.92,2.21,4.08,4.92,1.64,2.08,1.64,2.08
E0,07/11/2024,15:00,Aston Villa,West Ham,1,0,H,1,0,H,Test Ref,21,23,6,6,15,5,10,3,1,2,0,0,1.99,2.5,5.92,1.99,2.5,5.92,2.4,1.46,2.4,1.46
E0,04/11/2024,15:00,Nott'm Forest,Chelsea,2,1,H,2,1,H,Test Ref,8,17,2,4,13,11,7,5,0,1,0,0,3.23,3.4,4.72,3.23,3.4,4.72,2.32,2.0,2.32,2.0
E0,16/11/2024,15:00,Leicester,Brighton,3,2,H,1,0,H,Test Ref,21,20,8,5,6,8,2,6,2,0,0,0,2.37,4.1,1.71,2.37,4.1,1.71,2.26,2.4,2.26,2.4
E0,04/11/2024,15:00,Newcastle,Ipswich,1,0,H,0,0,D,Test Ref,14,15,3,8,5,8,10,2,3,1,0,0,4.24,3.94,2.43,4.24,3.94,2.43,2.19,1.43,2.19,1.43
E0,13/11/2024,15:00,Crystal Palace,Man City,1,1,D,1,1,D,Test Ref,17,14,9,4,13,10,11,10,4,3,0,0,2.34,2.67,4.9,2.34,2.67,4.9,2.09,2.49,2.09,2.49
E0,25/12/2024,15:00,Brentford,Brighton,0,2,A,0,0,D,Test Ref,16,19,9,7,14,16,6,11,1,2,0,0,3.6,2.76,3.99,3.6,2.76,3.99,1.73,1.44,1.73,1.44
E0,26/12/2024,15:00,Tottenham,Crystal Palace,3,2,H,1,0,H,Test Ref,12,24,2,13,6,13,3,9,0,2,0,0,3.15,4.02,1.89,3.15,4.02,1.89,1.41,1.42,1.41,1.42
E0,26/12/2024,15:00,Nott'm Forest,Chelsea,2,2,D,1,1,D,Test Ref,16,12,4,5,14,9,6,2,4,3,0,0,3.54,2.91,4.21,3.54,2.91,4.21,1.79,2.5,1.79,2.5
E0,21/12/2024,15:00,Everton,Newcastle,1,0,H,1,0,H,Test Ref,14,21,5,6,10,10,7,7,1,3,0,0,1.82,3.25,1.68,1.82,3.25,1.68,2.09,1.89,2.09,1.89
E0,09/12/2024,15:00,Leicester,Wolves,1,4,A,0,0,D,Test Ref,10,20,4,9,13,8,3,8,3,4,0,0,3.5,4.45,1.22,3.5,4.45,1.22,1.85,1.51,1.85,1.51
E0,18/12/2024,15:00,West Ham,Southampton,1,2,A,1,0,H,Test Ref,19,14,10,4,6,12,2,4,1,2,0,0,4.32,3.98,1.35,4.32,3.98,1.35,1.53,2.1,1.53,2.1
E0,19/12/2024,15:00,Man City,Liverpool,3,2,H,1,1,D,Test Ref,24,7,12,3,11,18,9,7,4,0,0,0,3.92,3.25,5.83,3.92,3.25,5.83,1.7,1.84,1.7,1.84
E0,19/12/2024,15:00,Aston Villa,Man United,1,0,H,0,0,D,Test Ref,11,9,5,1,19,17,6,5,3,1,0,0,2.21,3.15,5.13,2.21,3.15,5.13,1.99,2.35,1.99,2.35
E0,18/12/2024,15:00,Bournemouth,Arsenal,1,2,A,1,2,A,Test Ref,12,5,3,2,16,17,3,5,4,1,0,0,1.64,3.03,5.4,1.64,3.03,5.4,1.54,2.19,1.54,2.19
E0,21/12/2024,15:00,Ipswich,Fulham,1,1,D,1,1,D,Test Ref,11,8,4,2,6,17,4,11,4,0,0,0,3.48,3.22,2.92,3.48,3.22,2.92,1.98,2.04,1.98,2.04
E0,06/01/2024,15:00,Brighton,West Ham,1,0,H,1,0,H,Test Ref,21,20,9,11,5,9,9,4,1,2,0,0,2.37,3.42,4.85,2.37,3.42,4.85,1.63,2.18,1.63,2.18
E0,26/01/2024,15:00,Liverpool,Brentford,2,1,H,1,1,D,Test Ref,11,18,5,6,18,12,11,2,3,1,0,0,5.89,3.25,5.63,5.89,3.25,5.63,2.0,1.7,2.0,1.7
E0,06/01/2024,15:00,Newcastle,Ipswich,2,2,D,0,0,D,Test Ref,15,21,7,8,16,19,8,4,2,4,0,0,2.14,3.13,4.18,2.14,3.13,4.18,2.1,2.17,2.1,2.17
E0,18/01/2024,15:00,Southampton,Bournemouth,3,0,H,2,0,H,Test Ref,14,7,8,1,11,18,4,6,3,2,1,0,4.67,2.77,5.21,4.67,2.77,5.21,1.57,1.73,1.57,1.73
E0,12/01/2024,15:00,Leicester,Chelsea,2,1,H,1,0,H,Test Ref,12,23,3,7,10,18,3,7,2,3,0,0,2.73,3.69,2.21,2.73,3.69,2.21,1.53,2.47,1.53,2.47
E0,20/01/2024,15:00,Nott'm Forest,Fulham,1,1,D,0,0,D,Test Ref,10,6,5,1,12,5,7,7,1,3,0,0,4.13,2.5,5.49,4.13,2.5,5.49,1.97,1.69,1.97,1.69
E0,06/01/2024,15:00,Aston Villa,Everton,2,1,H,1,0,H,Test Ref,8,9,1,2,19,19,9,8,1,0,0,0,3.15,4.12,3.02,3.15,4.12,3.02,1.45,1.59,1.45,1.59
E0,23/01/2024,15:00,Wolves,Arsenal,3,2,H,0,1,A,Test Ref,15,12,8,6,14,7,8,3,1,0,0,0,2.0,4.09,4.66,2.0,4.09,4.66,1.49,1.91,1.49,1.91
E0,15/01/2024,15:00,Man United,Tottenham,1,0,H,0,0,D,Test Ref,19,18,5,4,9,13,7,4,1,2,0,0,5.35,3.18,5.52,5.35,3.18,5.52,2.43,2.14,2.43,2.14
E0,22/01/2024,15:00,Man City,Crystal Palace,0,1,A,0,0,D,Test Ref,19,10,5,5,15,8,4,2,0,4,0,0,1.61,3.11,4.77,1.61,3.11,4.77,2.46,2.19,2.46,2.19
E0,07/02/2024,15:00,Liverpool,Brentford,3,1,H,0,0,D,Test Ref,17,9,3,4,8,13,10,2,1,0,0,0,3.44,2.61,1.38,3.44,2.61,1.38,2.19,1.99,2.19,1.99
E0,16/02/2024,15:00,Newcastle,Fulham,1,0,H,0,0,D,Test Ref,7,17,3,7,8,11,8,5,4,2,0,0,6.0,2.85,1.25,6.0,2.85,1.25,1.56,2.25,1.56,2.25
E0,25/02/2024,15:00,Brighton,Ipswich,3,0,H,2,0,H,Test Ref,19,12,7,6,11,12,6,10,2,0,1,0,5.17,4.44,5.47,5.17,4.44,5.47,2.06,1.98,2.06,1.98
E0,06/02/2024,15:00,Man City,Arsenal,3,1,H,1,1,D,Test Ref,5,18,1,6,16,14,9,8,4,0,0,0,4.0,4.42,4.37,4.0,4.42,4.37,1.97,1.43,1.97,1.43
E0,26/02/2024,15:00,West Ham,Crystal Palace,2,1,H,0,0,D,Test Ref,14,20,4,11,14,16,3,7,2,3,0,0,3.29,2.81,5.75,3.29,2.81,5.75,2.24,1.7,2.24,1.7
