Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
SP1,03/01/2024,15:00,Ath Madrid,Sevilla,1,1,D,1,1,D,Test Ref,6,15,1,7,7,16,2,11,4,4,0,0,2.61,4.37,2.4,2.61,4.37,2.4,1.58,1.94,1.58,1.94
SP1,23/01/2024,15:00,Espanol,Celta,1,0,H,1,0,H,Test Ref,19,7,5,2,15,18,4,7,1,0,0,0,5.64,4.03,4.76,5.64,4.03,4.76,1.42,2.41,1.42,2.41
SP1,22/01/2024,15:00,Real Sociedad,Villarreal,0,2,A,0,0,D,Test Ref,13,24,3,8,14,13,3,4,2,4,0,0,4.42,2.75,2.35,4.42,2.75,2.35,2.44,1.73,2.44,1.73
SP1,07/01/2024,15:00,Getafe,Mallorca,4,0,H,1,0,H,Test Ref,19,18,10,7,8,7,2,2,1,3,0,0,2.27,4.42,2.94,2.27,4.42,2.94,1.45,2.47,1.45,2.47
SP1,28/01/2024,15:00,Alaves,Valladolid,2,1,H,0,1,A,Test Ref,18,21,6,7,8,10,4,7,3,0,0,0,5.33,3.34,2.24,5.33,3.34,2.24,1.74,2.05,1.74,2.05
SP1,15/02/2024,15:00,Vallecano,Girona,1,1,D,0,1,A,Test Ref,19,24,4,7,9,15,7,5,3,0,0,0,2.4,3.8,5.78,2.4,3.8,5.78,1.73,2.34,1.73,2.34
SP1,21/02/2024,15:00,Sevilla,Real Sociedad,0,0,D,0,0,D,Test Ref,17,9,5,3,17,9,2,7,1,1,0,0,4.33,4.1,5.5,4.33,4.1,5.5,2.23,2.19,2.23,2.19
SP1,04/02/2024,15:00,Mallorca,Ath Bilbao,2,3,A,0,0,D,Test Ref,14,17,5,9,15,18,4,8,1,0,0,0,5.76,3.38,1.44,5.76,3.38,1.44,2.04,1.62,2.04,1.62
SP1,12/02/2024,15:00,Betis,Las Palmas,1,2,A,1,0,H,Test Ref,22,8,10,4,9,9,6,8,3,0,0,0,3.1,2.76,4.46,3.1,2.76,4.46,2.3,1.41,2.3,1.41
SP1,12/02/2024,15:00,Ath Madrid,Barcelona,1,0,H,0,0,D,Test Ref,8,20,4,8,19,19,7,9,4,1,0,0,2.85,2.74,3.25,2.85,2.74,3.25,1.6,2.26,1.6,2.26
SP1,09/02/2024,15:00,Real Madrid,Osasuna,1,1,D,0,0,D,Test Ref,24,8,5,4,8,6,7,3,3,3,0,0,2.38,4.06,3.01,2.38,4.06,3.01,1.41,1.86,1.41,1.86
SP1,06/02/2024,15:00,Valladolid,Alaves,0,1,A,0,1,A,Test Ref,15,18,5,6,18,17,8,7,4,1,0,0,1.69,3.54,5.94,1.69,3.54,5.94,1.44,1.91,1.44,1.91
SP1,23/02/2024,15:00,Celta,Villarreal,1,4,A,1,2,A,Test Ref,17,19,5,10,17,11,2,3,4,0,0,0,3.93,3.25,5.77,3.93,3.25,5.77,2.33,2.31,2.33,2.31
SP1,24/02/2024,15:00,Leganes,Getafe,3,0,H,1,0,H,Test Ref,7,7,1,2,9,10,7,3,3,1,1,0,4.59,3.31,2.79,4.59,3.31,2.79,2.36,2.41,2.36,2.41
SP1,01/02/2024,15:00,Valencia,Espanol,1,0,H,0,0,D,Test Ref,7,10,3,4,11,10,5,4,4,1,0,0,4.75,4.45,5.95,4.75,4.45,5.95,2.5,2.38,2.5,2.38
SP1,25/03/2024,15:00,Valladolid,Las Palmas,0,0,D,0,0,D,Test Ref,8,10,1,2,18,17,6,8,1,0,0,0,3.99,4.37,4.2,3.99,4.37,4.2,2.4,1.41,2.4,1.41
SP1,11/03/2024,15:00,Mallorca,Girona,2,0,H,1,0,H,Test Ref,22,17,7,6,11,5,10,8,0,4,0,0,3.51,4.26,4.73,3.51,4.26,4.73,1.75,1.83,1.75,1.83
SP1,13/03/2024,15:00,Vallecano,Betis,2,1,H,0,0,D,Test Ref,9,12,5,2,13,11,10,9,4,1,0,0,1.25,3.07,3.47,1.25,3.07,3.47,1.4,2.04,1.4,2.04
SP1,04/03/2024,15:00,Sevilla,Celta,1,1,D,1,1,D,Test Ref,18,6,9,1,6,13,7,6,4,1,0,0,1.3,2.56,3.72,1.3,2.56,3.72,1.51,2.46,1.51,2.46
SP1,04/03/2024,15:00,Barcelona,Valencia,1,0,H,0,0,D,Test Ref,7,10,1,4,11,14,2,10,0,3,0,0,4.56,2.88,3.94,4.56,2.88,3.94,2.43,1.78,2.43,1.78
SP1,04/03/2024,15:00,Espanol,Villarreal,2,0,H,1,0,H,Test Ref,24,20,9,5,6,11,5,11,0,2,1,0,1.98,3.88,1.58,1.98,3.88,1.58,2.0,2.25,2.0,2.25
SP1,05/03/2024,15:00,Real Sociedad,Getafe,2,0,H,2,0,H,Test Ref,10,11,5,6,13,13,5,8,2,2,0,0,2.04,3.74,4.95,2.04,3.74,4.95,1.96,2.28,1.96,2.28
SP1,03/03/2024,15:00,Ath Bilbao,Ath Madrid,2,2,D,0,0,D,Test Ref,18,21,9,11,8,18,2,7,1,3,0,0,4.72,2.99,3.24,4.72,2.99,3.24,2.5,1.51,2.5,1.51
SP1,10/03/2024,15:00,Alaves,Osasuna,2,1,H,2,0,H,Test Ref,23,11,12,5,11,11,5,4,0,1,0,0,4.22,3.19,3.26,4.22,3.19,3.26,2.01,2.32,2.01,2.32
SP1,16/03/2024,15:00,Leganes,Real Madrid,1,1,D,0,1,A,Test Ref,8,8,4,1,11,6,4,10,0,3,1,0,4.61,3.12,5.3,4.61,3.12,5.3,1.9,2.5,1.9,2.5
SP1,23/04/2024,15:00,Barcelona,Leganes,2,0,H,1,0,H,Test Ref,19,24,9,11,7,8,10,11,0,0,0,0,3.19,3.79,2.44,3.19,3.79,2.44,1.88,1.63,1.88,1.63
SP1,27/04/2024,15:00,Las Palmas,Getafe,2,0,H,1,0,H,Test Ref,24,19,9,10,12,15,4,7,2,0,0,0,5.11,4.1,3.29,5.11,4.1,3.29,1.64,1.86,1.64,1.86
SP1,16/04/2024,15:00,Alaves,Valencia,3,1,H,2,1,H,Test Ref,13,13,3,6,6,8,5,2,1,3,0,0,3.47,3.09,5.34,3.47,3.09,5.34,1.85,1.92,1.85,1.92
SP1,07/04/2024,15:00,Osasuna,Betis,0,2,A,0,0,D,Test Ref,13,12,4,6,19,6,10,5,3,3,0,0,4.17,2.85,1.56,4.17,2.85,1.56,1.87,1.64,1.87,1.64
SP1,28/04/2024,15:00,Valladolid,Villarreal,1,1,D,1,0,H,Test Ref,5,22,1,10,7,16,7,10,3,0,0,0,4.55,4.21,5.8,4.55,4.21,5.8,1.92,2.47,1.92,2.47
SP1,21/04/2024,15:00,Girona,Real Sociedad,2,2,D,0,0,D,Test Ref,10,6,4,1,16,11,10,3,0,4,0,0,4.36,3.27,5.38,4.36,3.27,5.38,1.97,1.72,1.97,1.72
SP1,13/04/2024,15:00,Mallorca,Celta,1,0,H,0,0,D,Test Ref,8,24,3,13,9,12,9,5,3,4,0,0,3.08,4.14,1.34,3.08,4.14,1.34,1.73,2.29,1.73,2.29
SP1,17/04/2024,15:00,Ath Madrid,Real Madrid,0,2,A,0,2,A,Test Ref,19,14,7,5,18,7,5,9,3,1,0,1,2.31,3.71,3.61,2.31,3.71,3.61,1.98,1.66,1.98,1.66
SP1,24/04/2024,15:00,Espanol,Vallecano,1,1,D,1,1,D,Test Ref,13,15,4,8,9,5,7,6,4,3,0,0,4.48,3.15,3.47,4.48,3.15,3.47,1.73,2.2,1.73,2.2
SP1,15/04/2024,15:00,Sevilla,Ath Bilbao,3,2,H,0,1,A,Test Ref,11,8,5,2,17,13,8,6,4,0,0,0,4.09,4.44,2.27,4.09,4.44,2.27,1.64,1.46,1.64,1.46
SP1,15/05/2024,15:00,Real Sociedad,Valencia,2,1,H,2,0,H,Test Ref,11,22,4,9,12,9,2,11,3,2,0,0,4.33,3.37,3.18,4.33,3.37,3.18,1.53,2.09,1.53,2.09
SP1,16/05/2024,15:00,Barcelona,Betis,1,0,H,0,0,D,Test Ref,15,17,4,6,14,5,8,2,3,3,0,0,4.07,4.24,5.36,4.07,4.24,5.36,2.0,2.4,2.0,2.4
SP1,18/05/2024,15:00,Alaves,Las Palmas,0,2,A,0,0,D,Test Ref,6,16,1,4,11,16,9,3,3,1,0,0,4.09,4.3,1.43,4.09,4.3,1.43,1.97,1.9,1.97,1.9
SP1,17/05/2024,15:00,Mallorca,Girona,2,1,H,1,0,H,Test Ref,24,12,8,5,11,14,10,5,0,2,0,0,5.94,3.76,5.66,5.94,3.76,5.66,1.71,1.66,1.71,1.66
SP1,26/05/2024,15:00,Getafe,Ath Bilbao,1,1,D,1,1,D,Test Ref,16,22,5,13,10,17,2,6,1,1,0,0,5.14,3.77,4.41,5.14,3.77,4.41,1.68,2.3,1.68,2.3
SP1,15/05/2024,15:00,Espanol,Sevilla,0,0,D,0,0,D,Test Ref,16,23,9,9,17,5,4,10,4,0,0,0,3.76,3.32,4.35,3.76,3.32,4.35,1.7,1.78,1.7,1.78
SP1,27/05/2024,15:00,Real Madrid,Villarreal,1,2,A,0,1,A,Test Ref,14,10,6,2,17,8,3,9,1,0,0,0,2.4,3.22,2.32,2.4,3.22,2.32,2.3,1.58,2.3,1.58
SP1,08/05/2024,15:00,Vallecano,Ath Madrid,0,1,A,0,0,D,Test Ref,6,10,1,5,18,19,8,5,4,1,0,0,5.02,3.96,2.09,5.02,3.96,2.09,2.02,1.44,2.02,1.44
SP1,06/05/2024,15:00,Osasuna,Valladolid,1,0,H,1,0,H,Test Ref,9,7,3,3,18,18,9,7,0,4,0,1,4.9,3.57,3.63,4.9,3.57,3.63,1.48,1.66,1.48,1.66
SP1,19/05/2024,15:00,Celta,Leganes,1,0,H,1,0,H,Test Ref,12,8,4,2,18,14,5,6,4,3,0,0,3.15,2.54,4.38,3.15,2.54,4.38,1.8,2.19,1.8,2.19
SP1,25/06/2024,15:00,Ath Madrid,Betis,2,2,D,1,0,H,Test Ref,6,19,3,8,17,19,4,2,2,2,0,0,3.82,2.54,4.77,3.82,2.54,4.77,1.61,2.31,1.61,2.31
SP1,17/06/2024,15:00,Ath Bilbao,Barcelona,1,4,A,1,0,H,Test Ref,15,24,6,6,8,6,3,7,0,4,0,0,1.89,3.52,3.51,1.89,3.52,3.51,1.97,2.31,1.97,2.31
SP1,11/06/2024,15:00,Espanol,Getafe,2,1,H,1,0,H,Test Ref,21,10,11,2,19,9,11,5,2,1,0,0,5.85,3.9,1.78,5.85,3.9,1.78,1.93,2.3,1.93,2.3
SP1,01/06/2024,15:00,Real Madrid,Girona,0,0,D,0,0,D,Test Ref,15,8,8,2,18,12,9,10,2,1,0,0,5.49,2.77,2.88,5.49,2.77,2.88,1.94,1.44,1.94,1.44
SP1,16/06/2024,15:00,Valladolid,Mallorca,2,1,H,0,0,D,Test Ref,10,5,2,1,11,14,10,8,1,3,0,0,5.51,3.42,1.24,5.51,3.42,1.24,2.09,2.14,2.09,2.14
SP1,01/06/2024,15:00,Celta,Sevilla,1,0,H,1,0,H,Test Ref,16,24,6,10,11,16,3,4,0,1,0,0,1.58,3.84,2.72,1.58,3.84,2.72,1.65,1.82,1.65,1.82
SP1,20/06/2024,15:00,Real Sociedad,Valencia,3,1,H,1,0,H,Test Ref,11,9,5,2,12,11,5,3,3,2,0,0,5.45,3.62,1.92,5.45,3.62,1.92,2.06,1.81,2.06,1.81
SP1,13/06/2024,15:00,Leganes,Las Palmas,4,0,H,1,0,H,Test Ref,18,14,9,5,5,10,10,3,0,1,0,0,5.65,2.75,2.42,5.65,2.75,2.42,1.69,2.03,1.69,2.03
SP1,01/06/2024,15:00,Alaves,Vallecano,2,2,D,0,1,A,Test Ref,17,20,5,5,6,8,2,9,3,1,0,0,6.0,3.05,3.87,6.0,3.05,3.87,1.55,1.76,1.55,1.76
SP1,25/06/2024,15:00,Villarreal,Osasuna,1,2,A,1,1,D,Test Ref,11,11,3,5,12,8,4,2,1,4,0,0,3.21,3.11,3.35,3.21,3.11,3.35,1.92,2.32,1.92,2.32
SP1,15/07/2024,15:00,Ath Madrid,Leganes,3,2,H,0,1,A,Test Ref,14,10,5,3,15,9,5,11,0,3,0,0,5.63,3.83,5.77,5.63,3.83,5.77,2.04,1.91,2.04,1.91
SP1,11/07/2024,15:00,Sevilla,Girona,1,1,D,1,1,D,Test Ref,12,5,3,1,14,11,6,9,3,1,0,0,4.55,2.51,1.66,4.55,2.51,1.66,2.44,1.61,2.44,1.61
SP1,21/07/2024,15:00,Real Madrid,Villarreal,0,1,A,0,0,D,Test Ref,6,8,2,2,17,10,6,9,1,1,0,1,4.42,2.71,1.51,4.42,2.71,1.51,2.2,2.1,2.2,2.1
SP1,09/07/2024,15:00,Celta,Real Sociedad,2,0,H,0,0,D,Test Ref,15,5,5,2,7,9,8,10,4,1,0,0,2.13,2.71,2.36,2.13,2.71,2.36,1.54,1.79,1.54,1.79
SP1,16/07/2024,15:00,Ath Bilbao,Vallecano,1,1,D,1,1,D,Test Ref,22,23,12,8,15,9,5,7,3,3,0,0,5.37,3.11,2.83,5.37,3.11,2.83,2.02,1.51,2.02,1.51
SP1,10/07/2024,15:00,Las Palmas,Espanol,2,0,H,2,0,H,Test Ref,7,14,4,4,8,8,6,4,0,2,0,0,1.98,2.9,1.57,1.98,2.9,1.57,2.22,1.48,2.22,1.48
SP1,28/07/2024,15:00,Mallorca,Getafe,1,0,H,0,0,D,Test Ref,15,19,5,3,17,13,6,9,1,1,0,0,2.78,2.77,3.51,2.78,2.77,3.51,2.31,2.33,2.31,2.33
SP1,06/07/2024,15:00,Valencia,Osasuna,4,2,H,1,2,A,Test Ref,17,9,6,4,6,9,6,5,1,0,0,0,1.29,3.95,4.91,1.29,3.95,4.91,2.2,2.24,2.2,2.24
SP1,07/07/2024,15:00,Barcelona,Valladolid,1,2,A,1,0,H,Test Ref,14,21,4,7,18,15,5,2,1,3,0,0,2.62,4.22,3.23,2.62,4.22,3.23,1.62,2.22,1.62,2.22
SP1,12/07/2024,15:00,Alaves,Betis,0,0,D,0,0,D,Test Ref,5,9,2,3,6,18,9,5,4,3,0,0,4.01,4.31,4.06,4.01,4.31,4.06,1.96,2.31,1.96,2.31
SP1,25/08/2024,15:00,Alaves,Ath Madrid,1,0,H,0,0,D,Test Ref,13,14,4,7,12,5,8,2,0,3,0,0,1.83,2.94,2.35,1.83,2.94,2.35,1.44,1.82,1.44,1.82
SP1,10/08/2024,15:00,Valencia,Valladolid,4,1,H,1,0,H,Test Ref,9,19,1,8,6,19,8,3,2,3,0,0,4.38,3.36,5.74,4.38,3.36,5.74,1.69,2.09,1.69,2.09
SP1,20/08/2024,15:00,Sevilla,Real Sociedad,3,1,H,0,1,A,Test Ref,5,8,2,2,5,19,4,5,3,2,0,0,4.51,4.33,2.47,4.51,4.33,2.47,1.53,1.92,1.53,1.92
SP1,22/08/2024,15:00,Espanol,Ath Bilbao,0,0,D,0,0,D,Test Ref,10,6,3,1,6,17,11,6,1,1,0,0,3.76,2.57,5.23,3.76,2.57,5.23,1.45,2.4,1.45,2.4
SP1,19/08/2024,15:00,Celta,Getafe,0,3,A,0,0,D,Test Ref,10,7,3,2,18,16,11,7,3,0,0,0,2.32,3.51,2.21,2.32,3.51,2.21,2.3,2.25,2.3,2.25
SP1,18/08/2024,15:00,Villarreal,Vallecano,1,1,D,1,0,H,Test Ref,11,24,3,12,6,18,3,5,4,0,0,0,2.2,3.61,5.61,2.2,3.61,5.61,1.76,1.76,1.76,1.76
SP1,24/08/2024,15:00,Leganes,Mallorca,1,3,A,1,0,H,Test Ref,11,14,6,4,19,16,6,11,2,4,0,0,1.72,3.59,1.67,1.72,3.59,1.67,2.1,1.57,2.1,1.57
SP1,18/08/2024,15:00,Barcelona,Osasuna,0,1,A,0,1,A,Test Ref,22,17,13,4,15,6,3,9,1,1,0,0,5.82,2.93,4.32,5.82,2.93,4.32,2.48,1.81,2.48,1.81
SP1,28/08/2024,15:00,Las Palmas,Betis,2,2,D,2,0,H,Test Ref,12,17,2,5,13,18,11,4,2,3,0,0,1.63,3.92,3.05,1.63,3.92,3.05,2.4,1.99,2.4,1.99
SP1,08/08/2024,15:00,Real Madrid,Girona,1,1,D,0,1,A,Test Ref,22,21,6,7,14,5,11,10,2,1,0,0,2.43,3.67,2.84,2.43,3.67,2.84,2.34,2.49,2.34,2.49
SP1,06/09/2024,15:00,Real Madrid,Leganes,1,1,D,0,1,A,Test Ref,20,10,9,5,9,16,8,2,2,2,1,0,5.6,3.84,5.61,5.6,3.84,5.61,1.89,2.43,1.89,2.43
SP1,04/09/2024,15:00,Espanol,Las Palmas,1,3,A,1,1,D,Test Ref,20,18,6,9,11,10,5,2,2,4,0,0,2.7,2.69,4.01,2.7,2.69,4.01,2.49,2.02,2.49,2.02
SP1,11/09/2024,15:00,Celta,Betis,0,0,D,0,0,D,Test Ref,17,7,9,2,14,14,7,5,3,1,0,0,4.2,2.85,4.72,4.2,2.85,4.72,1.74,1.94,1.74,1.94
SP1,04/09/2024,15:00,Sevilla,Vallecano,0,1,A,0,1,A,Test Ref,20,10,9,3,13,16,10,3,2,2,0,0,5.55,4.43,5.29,5.55,4.43,5.29,2.37,2.06,2.37,2.06
SP1,08/09/2024,15:00,Osasuna,Getafe,0,3,A,0,2,A,Test Ref,17,6,4,1,17,15,5,11,1,3,0,0,2.44,4.48,5.09,2.44,4.48,5.09,1.69,2.48,1.69,2.48
SP1,21/09/2024,15:00,Girona,Valencia,2,0,H,1,0,H,Test Ref,5,14,1,4,11,6,9,11,3,0,0,0,4.37,2.94,1.44,4.37,2.94,1.44,1.51,1.76,1.51,1.76
SP1,19/09/2024,15:00,Real Sociedad,Ath Madrid,2,0,H,0,0,D,Test Ref,8,9,3,3,9,17,9,8,0,1,0,1,5.7,3.02,3.02,5.7,3.02,3.02,2.27,2.16,2.27,2.16
SP1,09/09/2024,15:00,Mallorca,Alaves,2,3,A,1,3,A,Test Ref,18,10,6,4,9,16,10,7,2,3,0,0,3.21,3.59,2.0,3.21,3.59,2.0,1.69,1.55,1.69,1.55
SP1,01/09/2024,15:00,Barcelona,Valladolid,0,1,A,0,0,D,Test Ref,20,20,5,4,14,17,11,7,2,1,1,0,2.73,3.47,5.22,2.73,3.47,5.22,1.75,1.81,1.75,1.81
SP1,10/09/2024,15:00,Villarreal,Ath Bilbao,0,1,A,0,0,D,Test Ref,7,8,4,1,7,9,6,8,4,1,0,0,3.47,4.32,3.17,3.47,4.32,3.17,1.97,2.16,1.97,2.16
SP1,25/10/2024,15:00,Ath Madrid,Betis,3,1,H,1,0,H,Test Ref,13,18,2,10,15,18,9,3,2,1,1,0,3.52,3.3,4.22,3.52,3.3,4.22,1.61,1.48,1.61,1.48
SP1,07/10/2024,15:00,Alaves,Vallecano,1,1,D,1,0,H,Test Ref,13,5,4,1,17,6,5,5,1,0,0,0,2.92,3.61,1.94,2.92,3.61,1.94,1.54,2.13,1.54,2.13
SP1,24/10/2024,15:00,Ath Bilbao,Mallorca,0,3,A,0,1,A,Test Ref,12,16,3,6,12,16,9,3,2,3,0,0,3.83,2.97,1.74,3.83,2.97,1.74,1.53,2.06,1.53,2.06
SP1,05/10/2024,15:00,Celta,Espanol,2,1,H,2,0,H,Test Ref,13,6,4,2,6,11,10,4,3,0,0,0,4.31,3.39,3.38,4.31,3.39,3.38,1.65,2.49,1.65,2.49
SP1,11/10/2024,15:00,Leganes,Valladolid,3,2,H,3,0,H,Test Ref,17,18,3,4,16,17,8,6,0,1,0,0,5.54,2.61,5.1,5.54,2.61,5.1,1.59,1.83,1.59,1.83
SP1,07/10/2024,15:00,Real Madrid,Villarreal,3,2,H,2,0,H,Test Ref,16,16,7,5,16,10,11,5,3,4,0,0,4.88,2.86,2.17,4.88,2.86,2.17,2.13,2.35,2.13,2.35
SP1,22/10/2024,15:00,Valencia,Sevilla,1,2,A,1,1,D,Test Ref,14,14,6,3,5,7,3,5,2,4,0,0,2.11,2.57,4.55,2.11,2.57,4.55,1.56,2.39,1.56,2.39
SP1,16/10/2024,15:00,Real Sociedad,Las Palmas,1,1,D,1,0,H,Test Ref,20,13,10,7,12,11,5,8,2,1,0,0,4.03,4.06,2.29,4.03,4.06,2.29,1.54,1.93,1.54,1.93
SP1,27/10/2024,15:00,Barcelona,Getafe,2,3,A,2,0,H,Test Ref,24,9,10,3,11,6,5,4,3,3,0,0,5.82,3.2,2.63,5.82,3.2,2.63,1.89,2.2,1.89,2.2
SP1,08/10/2024,15:00,Girona,Osasuna,1,0,H,1,0,H,Test Ref,6,8,1,2,6,6,5,5,4,2,0,0,3.23,3.9,1.41,3.23,3.9,1.41,1.81,1.78,1.81,1.78
SP1,06/11/2024,15:00,Osasuna,Girona,2,2,D,1,0,H,Test Ref,11,5,3,2,9,7,9,2,3,3,0,0,2.07,3.97,2.16,2.07,3.97,2.16,2.08,1.71,2.08,1.71
SP1,23/11/2024,15:00,Las Palmas,Sevilla,1,2,A,0,0,D,Test Ref,21,23,8,6,17,10,10,10,2,4,0,0,1.72,2.88,4.23,1.72,2.88,4.23,1.85,2.24,1.85,2.24
SP1,16/11/2024,15:00,Real Madrid,Alaves,0,1,A,0,0,D,Test Ref,17,12,3,2,10,13,8,10,2,1,1,0,5.31,2.78,3.05,5.31,2.78,3.05,1.57,1.52,1.57,1.52
SP1,16/11/2024,15:00,Mallorca,Espanol,2,1,H,0,1,A,Test Ref,10,7,3,1,19,6,6,9,4,0,0,1,5.0,3.74,2.12,5.0,3.74,2.12,1.64,1.69,1.64,1.69
SP1,10/11/2024,15:00,Real Sociedad,Vallecano,2,2,D,2,2,D,Test Ref,14,19,3,6,13,6,3,8,3,2,0,0,5.79,3.68,2.41,5.79,3.68,2.41,2.48,1.83,2.48,1.83
SP1,19/11/2024,15:00,Ath Madrid,Ath Bilbao,3,2,H,1,0,H,Test Ref,17,7,8,3,5,18,10,11,3,0,0,0,4.45,3.48,4.5,4.45,3.48,4.5,2.42,2.21,2.42,2.21
SP1,28/11/2024,15:00,Villarreal,Getafe,4,0,H,1,0,H,Test Ref,12,5,6,1,14,11,2,3,0,1,0,0,5.46,3.06,4.54,5.46,3.06,4.54,1.83,1.69,1.83,1.69
SP1,24/11/2024,15:00,Celta,Valencia,3,0,H,0,0,D,Test Ref,23,18,8,3,10,12,9,6,4,1,0,0,3.52,3.7,4.98,3.52,3.7,4.98,1.57,1.59,1.57,1.59
SP1,14/11/2024,15:00,Valladolid,Betis,2,0,H,1,0,H,Test Ref,24,17,10,3,14,8,5,11,3,3,0,0,4.8,3.14,4.83,4.8,3.14,4.83,2.26,1.99,2.26,1.99
SP1,14/11/2024,15:00,Leganes,Barcelona,1,0,H,0,0,D,Test Ref,12,18,3,7,12,16,11,2,4,0,0,0,5.25,4.25,4.89,5.25,4.25,4.89,2.33,1.59,2.33,1.59
SP1,14/12/2024,15:00,Las Palmas,Valencia,1,0,H,1,0,H,Test Ref,13,7,3,4,9,7,7,8,4,4,0,0,1.71,4.01,1.94,1.71,4.01,1.94,2.27,1.81,2.27,1.81
SP1,22/12/2024,15:00,Osasuna,Barcelona,0,2,A,0,0,D,Test Ref,17,8,9,1,7,11,11,5,0,1,0,0,2.05,3.31,1.95,2.05,3.31,1.95,1.95,1.99,1.95,1.99
SP1,22/12/2024,15:00,Sevilla,Betis,3,2,H,1,0,H,Test Ref,16,14,9,5,14,7,5,11,1,0,0,0,4.99,4.2,1.57,4.99,4.2,1.57,2.39,2.43,2.39,2.43
SP1,09/12/2024,15:00,Mallorca,Alaves,1,1,D,0,0,D,Test Ref,24,14,9,8,17,9,9,4,1,0,0,0,4.16,3.33,5.88,4.16,3.33,5.88,1.55,1.83,1.55,1.83
SP1,12/12/2024,15:00,Leganes,Getafe,5,0,H,1,0,H,Test Ref,10,6,3,3,8,17,9,3,4,3,0,0,3.57,2.94,4.15,3.57,2.94,4.15,1.56,1.54,1.56,1.54
SP1,17/12/2024,15:00,Celta,Espanol,2,3,A,1,0,H,Test Ref,7,5,2,2,14,10,5,3,2,0,0,0,4.85,3.13,4.45,4.85,3.13,4.45,1.74,2.35,1.74,2.35
SP1,27/12/2024,15:00,Ath Bilbao,Real Sociedad,2,2,D,1,1,D,Test Ref,23,8,8,2,17,9,11,11,2,2,0,0,2.34,4.1,1.94,2.34,4.1,1.94,1.76,1.8,1.76,1.8
SP1,05/12/2024,15:00,Real Madrid,Villarreal,0,1,A,0,0,D,Test Ref,14,17,3,6,17,14,6,4,4,2,0,0,2.24,2.84,4.77,2.24,2.84,4.77,2.03,1.85,2.03,1.85
SP1,24/12/2024,15:00,Girona,Vallecano,5,0,H,0,0,D,Test Ref,6,14,1,6,15,14,5,6,2,4,0,0,2.72,3.18,3.11,2.72,3.18,3.11,1.81,1.85,1.81,1.85
SP1,07/12/2024,15:00,Ath Madrid,Valladolid,0,1,A,0,0,D,Test Ref,10,20,4,5,8,10,6,8,4,1,0,0,4.24,3.21,1.28,4.24,3.21,1.28,1.93,1.63,1.93,1.63
SP1,20/01/2024,15:00,Getafe,Espanol,2,2,D,1,0,H,Test Ref,8,12,4,6,10,19,11,3,4,0,0,0,2.02,3.41,1.91,2.02,3.41,1.91,1.98,2.05,1.98,2.05
SP1,28/01/2024,15:00,Sevilla,Villarreal,0,0,D,0,0,D,Test Ref,22,20,10,7,9,16,11,5,3,3,0,0,5.55,2.67,3.18,5.55,2.67,3.18,1.91,1.88,1.91,1.88
SP1,14/01/2024,15:00,Ath Madrid,Ath Bilbao,4,0,H,0,0,D,Test Ref,6,21,1,5,8,13,3,4,3,2,0,0,1.61,3.06,4.81,1.61,3.06,4.81,1.69,2.3,1.69,2.3
SP1,03/01/2024,15:00,Valencia,Real Sociedad,1,0,H,0,0,D,Test Ref,23,18,8,5,6,17,7,11,0,1,0,0,2.29,3.32,2.98,2.29,3.32,2.98,2.19,1.69,2.19,1.69
SP1,24/01/2024,15:00,Las Palmas,Valladolid,0,0,D,0,0,D,Test Ref,17,17,4,5,8,7,11,6,4,4,0,0,4.66,4.44,5.11,4.66,4.44,5.11,1.44,1.75,1.44,1.75
SP1,08/01/2024,15:00,Betis,Osasuna,0,0,D,0,0,D,Test Ref,10,11,5,2,19,10,9,7,2,3,0,0,2.96,3.34,2.75,2.96,3.34,2.75,2.01,1.83,2.01,1.83
SP1,04/01/2024,15:00,Mallorca,Alaves,3,0,H,2,0,H,Test Ref,12,15,3,3,11,18,5,4,1,2,0,0,5.34,2.67,5.55,5.34,2.67,5.55,1.68,2.07,1.68,2.07
SP1,11/01/2024,15:00,Celta,Barcelona,4,0,H,2,0,H,Test Ref,24,24,5,11,8,12,2,9,1,3,0,0,2.51,3.98,5.49,2.51,3.98,5.49,2.16,2.27,2.16,2.27
SP1,27/01/2024,15:00,Real Madrid,Vallecano,4,1,H,0,0,D,Test Ref,8,9,3,2,16,18,3,9,2,4,0,0,3.23,3.7,3.52,3.23,3.7,3.52,2.37,2.49,2.37,2.49
SP1,10/01/2024,15:00,Girona,Leganes,0,0,D,0,0,D,Test Ref,24,16,7,5,11,18,9,9,4,1,0,0,2.8,2.93,3.94,2.8,2.93,3.94,2.16,1.83,2.16,1.83
SP1,26/02/2024,15:00,Ath Madrid,Barcelona,4,3,H,0,0,D,Test Ref,14,9,4,4,11,7,10,3,0,0,0,0,5.95,3.88,4.75,5.95,3.88,4.75,1.44,1.42,1.44,1.42
SP1,07/02/2024,15:00,Leganes,Vallecano,0,2,A,0,0,D,Test Ref,17,20,8,8,15,8,10,2,0,3,0,0,2.08,3.18,2.54,2.08,3.18,2.54,1.45,1.64,1.45,1.64
